"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","No function","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","G7","Female","45","[c]","54490","53680"
"Leaver CS","2022","Declared disabled","No function","G7","Male","40","[c]","56150","55670"
"Leaver CS","2022","Declared disabled","No function","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","HEO","Female","130","[c]","33000","32700"
"Leaver CS","2022","Declared disabled","No function","HEO","Male","85","[c]","34550","34290"
"Leaver CS","2022","Declared disabled","No function","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","SEO","Female","75","[c]","41550","40070"
"Leaver CS","2022","Declared disabled","No function","SEO","Male","55","[c]","42490","40600"
"Leaver CS","2022","Declared disabled","No function","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","Female","185","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AA","Female","45","[c]","19620","19680"
"Leaver CS","2022","Declared disabled","Unknown","AA","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AO","Female","250","[c]","21970","21430"
"Leaver CS","2022","Declared disabled","Unknown","AO","Male","160","[c]","21720","21260"
"Leaver CS","2022","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","EO","Female","140","[c]","27280","27570"
"Leaver CS","2022","Declared disabled","Unknown","EO","Male","135","[c]","27780","27370"
"Leaver CS","2022","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","HEO","Female","75","[c]","35300","35030"
"Leaver CS","2022","Declared disabled","Unknown","HEO","Male","65","[c]","35820","36130"
"Leaver CS","2022","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO","Female","40","[c]","41960","41380"
"Leaver CS","2022","Declared disabled","Unknown","SEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","HEO","Female","35","[c]","33070","32010"
"Leaver CS","2022","Declared non-disabled","Analysis","HEO","Male","55","[c]","33640","33640"
"Leaver CS","2022","Declared non-disabled","Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","SEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","G7","Male","15","[c]","[c]","[c]"
