"Status","Year","Age","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","UK Statistics Authority","Statistics","Male","5","5","[c]","[c]"
"In post","2022","60-64","UK Supreme Court","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Supreme Court","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Digital, Data and Technology","Male","10","10","[c]","[c]"
"In post","2022","60-64","Welsh Government","Finance","Female","15","10","[c]","[c]"
"In post","2022","60-64","Welsh Government","Finance","Male","10","5","[c]","[c]"
"In post","2022","60-64","Welsh Government","Human Resources","Female","10","10","[c]","[c]"
"In post","2022","60-64","Welsh Government","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Medicine","Female","5","5","[c]","[c]"
"In post","2022","60-64","Welsh Government","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Operational Delivery","Female","80","65","35090","29430"
"In post","2022","60-64","Welsh Government","Operational Delivery","Male","70","65","44800","38160"
"In post","2022","60-64","Welsh Government","Other","Female","40","35","45230","38160"
"In post","2022","60-64","Welsh Government","Other","Male","15","15","[c]","[c]"
"In post","2022","60-64","Welsh Government","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Policy","Female","60","50","41120","38160"
"In post","2022","60-64","Welsh Government","Policy","Male","50","45","51880","47470"
"In post","2022","60-64","Welsh Government","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Project Delivery","Male","10","10","[c]","[c]"
"In post","2022","60-64","Welsh Government","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Science and Engineering","Male","5","5","[c]","[c]"
"In post","2022","60-64","Welsh Government","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","Legal","Female","35","25","64850","62590"
"In post","2022","65+","Attorney General's Departments","Legal","Male","45","35","63640","62480"
"In post","2022","65+","Attorney General's Departments","Operational Delivery","Female","30","25","27150","23770"
"In post","2022","65+","Attorney General's Departments","Operational Delivery","Male","15","15","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","Other","Female","5","5","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","Policy","Female","5","5","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Attorney General's Departments","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office","Unknown","Female","35","30","39990","34980"
"In post","2022","65+","Cabinet Office","Unknown","Male","45","40","55680","40600"
"In post","2022","65+","Chancellor's other departments","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Chancellor's other departments","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Chancellor's other departments","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Chancellor's other departments","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Counter Fraud","Male","10","10","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","10","10","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","20","15","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","55","40","28410","25060"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","50","40","35110","30950"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Policy","Female","20","20","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Policy","Male","25","20","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Science and Engineering","Female","[c]","[c]","[c]","[c]"
