"Status","Year","Ethnicity","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other ethnicity","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","EO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","EO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HEO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AO","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AO","Female","Undeclared","110","[c]","21630","21260"
"Leaver CS","2022","Undeclared","AO","Female","Unknown","90","[c]","20980","21010"
"Leaver CS","2022","Undeclared","AO","Male","Heterosexual / straight","45","[c]","23110","21260"
"Leaver CS","2022","Undeclared","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AO","Male","Undeclared","130","[c]","24260","21380"
"Leaver CS","2022","Undeclared","AO","Male","Unknown","85","[c]","21630","20940"
"Leaver CS","2022","Undeclared","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","EO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","EO","Female","Undeclared","100","[c]","27820","27570"
"Leaver CS","2022","Undeclared","EO","Female","Unknown","85","[c]","27680","27570"
"Leaver CS","2022","Undeclared","EO","Male","Heterosexual / straight","35","[c]","28940","27570"
"Leaver CS","2022","Undeclared","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","EO","Male","Undeclared","125","[c]","28890","27570"
"Leaver CS","2022","Undeclared","EO","Male","Unknown","80","[c]","28120","27570"
"Leaver CS","2022","Undeclared","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G7","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G7","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G7","Male","Undeclared","60","[c]","56540","56210"
"Leaver CS","2022","Undeclared","G7","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HEO","Female","Undeclared","55","[c]","34250","33300"
"Leaver CS","2022","Undeclared","HEO","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HEO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HEO","Male","Undeclared","100","[c]","35690","34610"
"Leaver CS","2022","Undeclared","HEO","Male","Unknown","50","[c]","31950","31620"
"Leaver CS","2022","Undeclared","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO","Female","Undeclared","40","[c]","41630","41380"
"Leaver CS","2022","Undeclared","SEO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO","Male","Undeclared","80","[c]","43470","42170"
"Leaver CS","2022","Undeclared","SEO","Male","Unknown","45","[c]","40740","40070"
"Leaver CS","2022","Undeclared","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA","Female","Unknown","345","[c]","19780","19200"
"Leaver CS","2022","Unknown","AA","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA","Male","Unknown","345","[c]","20270","19810"
"Leaver CS","2022","Unknown","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AO","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AO","Female","Unknown","1700","[c]","21680","21260"
"Leaver CS","2022","Unknown","AO","Male","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AO","Male","Unknown","1530","[c]","22450","21260"
"Leaver CS","2022","Unknown","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Female","Undeclared","65","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Female","Unknown","805","[c]","27230","27570"
"Leaver CS","2022","Unknown","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Male","Unknown","855","[c]","27290","27570"
"Leaver CS","2022","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","Female","Unknown","85","[c]","69950","67140"
"Leaver CS","2022","Unknown","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","Male","Unknown","100","[c]","72900","70850"
"Leaver CS","2022","Unknown","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G7","Female","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G7","Female","Unknown","170","[c]","56550","54670"
"Leaver CS","2022","Unknown","G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G7","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G7","Male","Unknown","275","[c]","56170","54700"
"Leaver CS","2022","Unknown","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HEO","Female","Undeclared","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HEO","Female","Unknown","385","[c]","33190","32790"
"Leaver CS","2022","Unknown","HEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HEO","Male","Undeclared","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HEO","Male","Unknown","445","[c]","33820","33330"
"Leaver CS","2022","Unknown","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
