"Status","Year","Age","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department of Health and Social Care (excl. agencies)","London","Female","15","15","[c]","[c]"
"In post","2022","65+","Department of Health and Social Care (excl. agencies)","London","Male","5","5","[c]","[c]"
"In post","2022","65+","Department of Health and Social Care (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department of Health and Social Care (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department of Health and Social Care (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department of Health and Social Care (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Disclosure Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Disclosure Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Licensing Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Licensing Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Licensing Agency","Wales","Female","115","70","22390","21840"
"In post","2022","65+","Driver and Vehicle Licensing Agency","Wales","Male","45","35","27600","21840"
"In post","2022","65+","Driver and Vehicle Standards Agency","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Standards Agency","East Midlands (England)","Male","20","15","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Standards Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Standards Agency","East of England","Male","25","20","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Standards Agency","London","Male","20","15","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Standards Agency","North East (England)","Female","5","5","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Standards Agency","North East (England)","Male","10","5","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Standards Agency","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Standards Agency","North West (England)","Male","30","20","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Standards Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Standards Agency","Scotland","Male","20","20","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Standards Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Standards Agency","South East (England)","Male","35","30","28230","26830"
"In post","2022","65+","Driver and Vehicle Standards Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Standards Agency","South West (England)","Male","25","20","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Standards Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Standards Agency","Wales","Male","15","10","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Standards Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Standards Agency","West Midlands (England)","Male","25","15","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Male","25","20","[c]","[c]"
"In post","2022","65+","Education and Skills Funding Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Education and Skills Funding Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Education and Skills Funding Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Education and Skills Funding Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Education and Skills Funding Agency","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","65+","Education and Skills Funding Agency","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Education and Skills Funding Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Education and Skills Funding Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Education Scotland","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Education Scotland","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Education Scotland","Scotland","Female","10","5","[c]","[c]"
"In post","2022","65+","Education Scotland","Scotland","Male","5","5","[c]","[c]"
"In post","2022","65+","Estyn","Wales","Female","5","5","[c]","[c]"
"In post","2022","65+","Estyn","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","FCDO Services","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","FCDO Services","London","Male","20","20","[c]","[c]"
"In post","2022","65+","FCDO Services","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","FCDO Services","South East (England)","Male","30","20","49830","53430"
"In post","2022","65+","Food Standards Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Food Standards Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","North West (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Food Standards Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","Wales","Male","5","5","[c]","[c]"
"In post","2022","65+","Food Standards Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Food Standards Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","London","Female","20","20","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","London","Male","20","20","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","10","10","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Forestry and Land Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Forestry and Land Scotland","Scotland","Male","25","25","[c]","[c]"
"In post","2022","65+","Government Actuary's Department","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Government Actuary's Department","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Government Internal Audit Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Government Internal Audit Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Government Internal Audit Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Government Internal Audit Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Government Internal Audit Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Government Internal Audit Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Government Legal Department","London","Female","25","20","[c]","[c]"
"In post","2022","65+","Government Legal Department","London","Male","15","15","[c]","[c]"
"In post","2022","65+","Government Property Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Government Property Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Government Property Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Government Property Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Health and Safety Executive","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Health and Safety Executive","East Midlands (England)","Male","10","5","[c]","[c]"
"In post","2022","65+","Health and Safety Executive","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Health and Safety Executive","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Health and Safety Executive","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Health and Safety Executive","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Health and Safety Executive","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Health and Safety Executive","North West (England)","Male","15","10","[c]","[c]"
"In post","2022","65+","Health and Safety Executive","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Health and Safety Executive","Scotland","Male","5","5","[c]","[c]"
"In post","2022","65+","Health and Safety Executive","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Health and Safety Executive","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Health and Safety Executive","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Health and Safety Executive","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Health and Safety Executive","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
