"Status","Year","Disability","Ethnicity","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","White","Wales","Heterosexual / straight","150","[c]","29650","27570"
"Leaver CS","2022","Declared disabled","White","Wales","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Wales","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Wales","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","West Midlands (England)","Heterosexual / straight","170","[c]","27560","27570"
"Leaver CS","2022","Declared disabled","White","West Midlands (England)","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","West Midlands (England)","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","West Midlands (England)","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Yorkshire and The Humber","Heterosexual / straight","235","[c]","29130","27000"
"Leaver CS","2022","Declared disabled","White","Yorkshire and The Humber","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Yorkshire and The Humber","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Yorkshire and The Humber","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","East Midlands (England)","Heterosexual / straight","75","[c]","26750","25260"
"Leaver CS","2022","Declared non-disabled","Asian","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","East Midlands (England)","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","East of England","Heterosexual / straight","80","[c]","32660","27570"
"Leaver CS","2022","Declared non-disabled","Asian","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","London","Heterosexual / straight","670","[c]","37810","31060"
"Leaver CS","2022","Declared non-disabled","Asian","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","London","Undeclared","45","[c]","31870","29180"
"Leaver CS","2022","Declared non-disabled","Asian","London","Unknown","105","[c]","41300","32490"
"Leaver CS","2022","Declared non-disabled","Asian","North East (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","North East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","North East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","North West (England)","Heterosexual / straight","85","[c]","27710","23140"
"Leaver CS","2022","Declared non-disabled","Asian","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","North West (England)","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","South East (England)","Heterosexual / straight","100","[c]","33860","29290"
"Leaver CS","2022","Declared non-disabled","Asian","South East (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","South West (England)","Heterosexual / straight","60","[c]","30400","27550"
"Leaver CS","2022","Declared non-disabled","Asian","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","South West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","West Midlands (England)","Heterosexual / straight","125","[c]","27820","27570"
"Leaver CS","2022","Declared non-disabled","Asian","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","West Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","West Midlands (England)","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Yorkshire and The Humber","Heterosexual / straight","115","[c]","27180","26140"
"Leaver CS","2022","Declared non-disabled","Asian","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Yorkshire and The Humber","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","East Midlands (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","East of England","Heterosexual / straight","60","[c]","28560","28430"
"Leaver CS","2022","Declared non-disabled","Black","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","London","Heterosexual / straight","545","[c]","34270","31060"
"Leaver CS","2022","Declared non-disabled","Black","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","North West (England)","Heterosexual / straight","50","[c]","26900","21800"
"Leaver CS","2022","Declared non-disabled","Black","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","North West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","South East (England)","Heterosexual / straight","70","[c]","29290","29290"
"Leaver CS","2022","Declared non-disabled","Black","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","South West (England)","Heterosexual / straight","45","[c]","34310","31400"
"Leaver CS","2022","Declared non-disabled","Black","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","West Midlands (England)","Heterosexual / straight","55","[c]","29280","27570"
"Leaver CS","2022","Declared non-disabled","Black","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","West Midlands (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Yorkshire and The Humber","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Yorkshire and The Humber","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","East Midlands (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","East of England","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","London","Heterosexual / straight","195","[c]","38450","31060"
"Leaver CS","2022","Declared non-disabled","Mixed","London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","North East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","North West (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
