"Status","Year","Age","Ethnicity","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","60-64","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","London","Female","80","[c]","58570","43930"
"Leaver Dept.","2022","60-64","White","London","Male","50","[c]","68880","65090"
"Leaver Dept.","2022","60-64","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Outside London","Female","175","[c]","39830","32310"
"Leaver Dept.","2022","60-64","White","Outside London","Male","120","[c]","53190","43410"
"Leaver Dept.","2022","60-64","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Outside London","Female","55","[c]","35990","28740"
"Leaver Dept.","2022","65+","White","Outside London","Male","45","[c]","54610","49800"
"Leaver Dept.","2022","65+","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Outside London","Male","35","[c]","22210","21260"
"New entrant CS","2022","16-19","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
