"Status","Year","Disability","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Wales","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Queen Elizabeth II Centre","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Queen Elizabeth II Centre","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Queen Elizabeth II Centre","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Queen Elizabeth II Centre","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Queen Elizabeth II Centre","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Queen Elizabeth II Centre","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Queen Elizabeth II Centre","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Queen Elizabeth II Centre","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Queen Elizabeth II Centre","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Queen Elizabeth II Centre","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Revenue Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Revenue Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Revenue Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Revenue Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Revenue Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Revenue Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Revenue Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Revenue Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Revenue Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Revenue Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Courts and Tribunals Service","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Courts and Tribunals Service","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Courts and Tribunals Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Courts and Tribunals Service","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Courts and Tribunals Service","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Courts and Tribunals Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Courts and Tribunals Service","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Courts and Tribunals Service","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Courts and Tribunals Service","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Courts and Tribunals Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Fiscal Commission","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Fiscal Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Fiscal Commission","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Fiscal Commission","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Fiscal Commission","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Fiscal Commission","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Fiscal Commission","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Fiscal Commission","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Forestry","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Forestry","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Forestry","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Forestry","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Forestry","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Forestry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Forestry","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Forestry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Forestry","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Forestry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","G6/G7","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","SEO/HEO","Heterosexual / straight","40","40","40600","39660"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Undeclared","Scottish Housing Regulator","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Housing Regulator","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Housing Regulator","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Housing Regulator","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Housing Regulator","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Housing Regulator","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Housing Regulator","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Housing Regulator","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Housing Regulator","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Housing Regulator","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Housing Regulator","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Housing Regulator","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Prison Service","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Prison Service","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Prison Service","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Prison Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Prison Service","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Scottish Prison Service","EO","LGBO","[c]","[c]","[c]","[c]"
