"Status","Year","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Operational Delivery","Heterosexual / straight","540","[c]","27020","24600"
"Leaver CS","2022","Undeclared","Operational Delivery","LGBO","65","[c]","29410","26470"
"Leaver CS","2022","Undeclared","Operational Delivery","Undeclared","310","[c]","29760","27370"
"Leaver CS","2022","Undeclared","Operational Delivery","Unknown","230","[c]","28840","25650"
"Leaver CS","2022","Undeclared","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","Heterosexual / straight","85","[c]","25580","21830"
"Leaver CS","2022","Undeclared","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","Undeclared","55","[c]","29930","22590"
"Leaver CS","2022","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Undeclared","35","[c]","37450","36650"
"Leaver CS","2022","Undeclared","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Research","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Heterosexual / straight","75","[c]","36360","32580"
"Leaver CS","2022","Undeclared","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","260","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Heterosexual / straight","50","[c]","36670","35940"
"Leaver CS","2022","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Unknown","50","[c]","38420","32360"
"Leaver CS","2022","Unknown","Communications","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Unknown","80","[c]","39920","34540"
"Leaver CS","2022","Unknown","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Heterosexual / straight","100","[c]","41390","38150"
"Leaver CS","2022","Unknown","Digital, Data and Technology","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Unknown","275","[c]","40480","37290"
"Leaver CS","2022","Unknown","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Heterosexual / straight","45","[c]","43920","35670"
"Leaver CS","2022","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Unknown","65","[c]","32700","28110"
"Leaver CS","2022","Unknown","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Geography","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Geography","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Heterosexual / straight","50","[c]","36880","28000"
"Leaver CS","2022","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Unknown","70","[c]","29200","26900"
"Leaver CS","2022","Unknown","Inspector of Education and Training","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inspector of Education and Training","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","International Trade","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","Unknown","75","[c]","36900","31250"
"Leaver CS","2022","Unknown","Legal","Heterosexual / straight","55","[c]","48660","53050"
"Leaver CS","2022","Unknown","Legal","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Unknown","55","[c]","55960","55000"
"Leaver CS","2022","Unknown","Medicine","Heterosexual / straight","55","[c]","56720","40470"
"Leaver CS","2022","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","Unknown","75","[c]","55950","40000"
"Leaver CS","2022","Unknown","Operational Delivery","Heterosexual / straight","595","[c]","31930","27610"
"Leaver CS","2022","Unknown","Operational Delivery","LGBO","40","[c]","30350","27050"
"Leaver CS","2022","Unknown","Operational Delivery","Undeclared","150","[c]","36040","30320"
"Leaver CS","2022","Unknown","Operational Delivery","Unknown","3740","[c]","28560","23780"
"Leaver CS","2022","Unknown","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","Heterosexual / straight","135","[c]","29650","26340"
"Leaver CS","2022","Unknown","Other","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","Undeclared","40","[c]","30390","26670"
"Leaver CS","2022","Unknown","Other","Unknown","570","[c]","33070","30600"
"Leaver CS","2022","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","Heterosexual / straight","100","[c]","38300","36500"
"Leaver CS","2022","Unknown","Policy","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","Undeclared","140","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","Unknown","270","[c]","42090","36790"
"Leaver CS","2022","Unknown","Project Delivery","Heterosexual / straight","40","[c]","45700","38040"
"Leaver CS","2022","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Unknown","75","[c]","39230","38300"
"Leaver CS","2022","Unknown","Property","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Unknown","65","[c]","28910","25000"
"Leaver CS","2022","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Psychology","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Heterosexual / straight","70","[c]","41220","33240"
"Leaver CS","2022","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Unknown","110","[c]","38230","33130"
"Leaver CS","2022","Unknown","Security","Heterosexual / straight","65","[c]","33080","39070"
"Leaver CS","2022","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Unknown","100","[c]","28790","25460"
"Leaver CS","2022","Unknown","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Heterosexual / straight","100","[c]","41900","36130"
"Leaver CS","2022","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Undeclared","80","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","3045","[c]","35920","27570"
"Leaver CS","2022","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
