"Status","Year","Disability","Function_of_post","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Commercial","Defence Equipment and Support","Male","30","30","43310","41340"
"In post","2022","Unknown","Commercial","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Department for Digital, Culture, Media and Sport","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Department for Education (excl. agencies)","Female","65","60","33610","36500"
"In post","2022","Unknown","Commercial","Department for Education (excl. agencies)","Male","35","35","33210","31810"
"In post","2022","Unknown","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","10","5","[c]","[c]"
"In post","2022","Unknown","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Commercial","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Department for Transport (excl. agencies)","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","Department for Transport (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Commercial","Department of Health and Social Care (excl. agencies)","Female","115","110","50160","52430"
"In post","2022","Unknown","Commercial","Department of Health and Social Care (excl. agencies)","Male","80","80","44890","40650"
"In post","2022","Unknown","Commercial","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Driver and Vehicle Standards Agency","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","FCDO Services","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","FCDO Services","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Commercial","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","HM Revenue and Customs (excl. agencies)","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Commercial","HM Revenue and Customs (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Commercial","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Met Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Met Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Ministry of Defence (excl. agencies)","Female","65","65","31850","33000"
"In post","2022","Unknown","Commercial","Ministry of Defence (excl. agencies)","Male","55","55","36660","35110"
"In post","2022","Unknown","Commercial","Ministry of Justice (excl. agencies)","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Commercial","Ministry of Justice (excl. agencies)","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Commercial","National Crime Agency","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","National Crime Agency","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Scottish Prison Service","Female","35","30","28490","26900"
"In post","2022","Unknown","Commercial","Scottish Prison Service","Male","45","40","32370","26900"
"In post","2022","Unknown","Commercial","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Submarine Delivery Agency","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Commercial","Submarine Delivery Agency","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Commercial","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","The National Archives","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","The National Archives","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","UK Debt Management Office","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","UK Health Security Agency","Female","30","30","42330","36650"
"In post","2022","Unknown","Commercial","UK Health Security Agency","Male","35","35","54620","54450"
"In post","2022","Unknown","Commercial","UK Hydrographic Office","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Commercial","UK Hydrographic Office","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Commercial","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","UK Statistics Authority","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Wilton Park","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Wilton Park","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Advisory, Conciliation and Arbitration Service","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Communications","Advisory, Conciliation and Arbitration Service","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Communications","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Cabinet Office (excl. agencies)","Female","70","70","47940","43310"
"In post","2022","Unknown","Communications","Cabinet Office (excl. agencies)","Male","30","30","48610","40600"
"In post","2022","Unknown","Communications","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Charity Commission","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Communications","Charity Commission","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","Companies House","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Companies House","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Crown Commercial Service","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Communications","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Crown Prosecution Service","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","Crown Prosecution Service","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Communications","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Communications","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Department for Education (excl. agencies)","Female","40","40","34600","32940"
"In post","2022","Unknown","Communications","Department for Education (excl. agencies)","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","25","25","[c]","[c]"
