"Status","Year","Disability","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Disclosure Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","Outside London","AA/AO","275","240","21070","21840"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","Outside London","EO","70","65","26670","26700"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","Outside London","G6/G7","20","20","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","Outside London","SEO/HEO","95","90","39440","38860"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","London","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","Outside London","AA/AO","60","55","24220","21840"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","Outside London","EO","130","120","27630","26780"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","Outside London","SEO/HEO","60","60","35790","33350"
"In post","2022","Undeclared","Education and Skills Funding Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","Outside London","SEO/HEO","40","40","34000","36280"
"In post","2022","Undeclared","Education Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Education Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Education Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Education Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Estyn","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","London","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","London","G6/G7","20","20","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","London","SEO/HEO","35","35","37470","40350"
"In post","2022","Undeclared","Food Standards Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Outside London","EO","70","70","26940","26750"
"In post","2022","Undeclared","Food Standards Agency","Outside London","G6/G7","35","35","54520","52070"
"In post","2022","Undeclared","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Outside London","SEO/HEO","170","170","35420","37350"
"In post","2022","Undeclared","Food Standards Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","London","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6/G7","60","55","63680","65340"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","15","15","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO/HEO","65","65","39080","38210"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SEO/HEO","15","10","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6/G7","45","45","58120","56590"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","London","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Government Legal Department","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Legal Department","London","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Government Legal Department","London","G6/G7","75","70","61720","64680"
"In post","2022","Undeclared","Government Legal Department","London","SCS level","15","15","[c]","[c]"
"In post","2022","Undeclared","Government Legal Department","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Government Legal Department","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Legal Department","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Legal Department","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Property Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Property Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Property Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Property Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Property Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Property Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","Outside London","EO","30","30","27720","27870"
"In post","2022","Undeclared","Health and Safety Executive","Outside London","G6/G7","40","40","64770","57510"
"In post","2022","Undeclared","Health and Safety Executive","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","Outside London","SEO/HEO","85","80","43530","41480"
"In post","2022","Undeclared","HM Courts and Tribunals Service","London","AA/AO","150","135","23510","23720"
"In post","2022","Undeclared","HM Courts and Tribunals Service","London","EO","65","60","28700","28310"
"In post","2022","Undeclared","HM Courts and Tribunals Service","London","G6/G7","25","25","[c]","[c]"
"In post","2022","Undeclared","HM Courts and Tribunals Service","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Courts and Tribunals Service","London","SEO/HEO","55","55","37860","34260"
"In post","2022","Undeclared","HM Courts and Tribunals Service","Outside London","AA/AO","550","475","20840","20970"
"In post","2022","Undeclared","HM Courts and Tribunals Service","Outside London","EO","115","110","25330","25120"
"In post","2022","Undeclared","HM Courts and Tribunals Service","Outside London","G6/G7","25","25","[c]","[c]"
"In post","2022","Undeclared","HM Courts and Tribunals Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Courts and Tribunals Service","Outside London","SEO/HEO","120","115","37100","36050"
"In post","2022","Undeclared","HM Land Registry","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Outside London","AA/AO","35","30","22600","22600"
"In post","2022","Undeclared","HM Land Registry","Outside London","EO","105","95","27530","27130"
"In post","2022","Undeclared","HM Land Registry","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Outside London","SEO/HEO","125","110","36880","33840"
"In post","2022","Undeclared","HM Prison and Probation Service","London","AA/AO","410","380","30590","30520"
"In post","2022","Undeclared","HM Prison and Probation Service","London","EO","130","125","34890","36180"
"In post","2022","Undeclared","HM Prison and Probation Service","London","G6/G7","25","25","[c]","[c]"
"In post","2022","Undeclared","HM Prison and Probation Service","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Prison and Probation Service","London","SEO/HEO","140","135","46070","43240"
"In post","2022","Undeclared","HM Prison and Probation Service","London","Unknown","125","120","35090","33700"
"In post","2022","Undeclared","HM Prison and Probation Service","Outside London","AA/AO","3225","2875","27670","30410"
"In post","2022","Undeclared","HM Prison and Probation Service","Outside London","EO","1035","970","31820","33520"
"In post","2022","Undeclared","HM Prison and Probation Service","Outside London","G6/G7","45","40","72020","68470"
"In post","2022","Undeclared","HM Prison and Probation Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Prison and Probation Service","Outside London","SEO/HEO","920","880","40790","38160"
