"Status","Year","Age","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Legal","HM Land Registry","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","30-39","Legal","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","HM Land Registry","North East (England)","5","5","[c]","[c]"
"In post","2022","30-39","Legal","HM Land Registry","North West (England)","10","10","[c]","[c]"
"In post","2022","30-39","Legal","HM Land Registry","South West (England)","15","15","40210","33840"
"In post","2022","30-39","Legal","HM Land Registry","Wales","5","5","[c]","[c]"
"In post","2022","30-39","Legal","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","HM Revenue and Customs","East Midlands (England)","15","15","34540","33370"
"In post","2022","30-39","Legal","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","HM Revenue and Customs","London","140","135","54490","62120"
"In post","2022","30-39","Legal","HM Revenue and Customs","North East (England)","20","20","33690","33370"
"In post","2022","30-39","Legal","HM Revenue and Customs","North West (England)","90","85","44040","46300"
"In post","2022","30-39","Legal","HM Revenue and Customs","Northern Ireland","5","5","[c]","[c]"
"In post","2022","30-39","Legal","HM Revenue and Customs","Scotland","15","15","35270","33370"
"In post","2022","30-39","Legal","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","HM Revenue and Customs","South West (England)","25","25","49550","54160"
"In post","2022","30-39","Legal","HM Revenue and Customs","Wales","20","20","32490","33370"
"In post","2022","30-39","Legal","HM Revenue and Customs","West Midlands (England)","15","15","34840","33370"
"In post","2022","30-39","Legal","HM Revenue and Customs","Yorkshire and The Humber","25","25","36760","33370"
"In post","2022","30-39","Legal","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","Ministry of Defence","South West (England)","10","10","[c]","[c]"
"In post","2022","30-39","Legal","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","National Crime Agency","London","20","20","53960","60960"
"In post","2022","30-39","Legal","Office for Standards in Education, Children's Services and Skills","London","5","5","[c]","[c]"
"In post","2022","30-39","Legal","Office of Gas and Electricity Markets","London","20","20","61190","60180"
"In post","2022","30-39","Legal","Office of Gas and Electricity Markets","Scotland","10","10","52970","52730"
"In post","2022","30-39","Legal","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","Office of Rail and Road","London","5","5","[c]","[c]"
"In post","2022","30-39","Legal","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","Scottish Government","Scotland","235","225","51510","52520"
"In post","2022","30-39","Legal","UK Export Finance","London","15","15","64490","74000"
"In post","2022","30-39","Legal","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","UK Supreme Court","London","5","5","[c]","[c]"
"In post","2022","30-39","Legal","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","No function","Attorney General's Departments","London","15","15","41880","40880"
"In post","2022","30-39","No function","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","No function","Cabinet Office","East of England","10","10","37730","39360"
"In post","2022","30-39","No function","Cabinet Office","London","770","760","51290","54700"
"In post","2022","30-39","No function","Cabinet Office","North East (England)","15","15","33320","32000"
"In post","2022","30-39","No function","Cabinet Office","North West (England)","40","40","35970","32000"
"In post","2022","30-39","No function","Cabinet Office","Scotland","30","30","40310","37650"
"In post","2022","30-39","No function","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","No function","Cabinet Office","South West (England)","5","5","[c]","[c]"
"In post","2022","30-39","No function","Cabinet Office","Unknown","45","45","40340","32160"
"In post","2022","30-39","No function","Cabinet Office","Wales","15","15","34710","32000"
"In post","2022","30-39","No function","Cabinet Office","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","30-39","No function","Cabinet Office","Yorkshire and The Humber","20","20","42710","37300"
"In post","2022","30-39","No function","Chancellor's other departments","London","5","5","[c]","[c]"
"In post","2022","30-39","No function","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","No function","Charity Commission","London","10","10","40560","39670"
"In post","2022","30-39","No function","Charity Commission","North West (England)","55","55","28910","29160"
"In post","2022","30-39","No function","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","No function","Department for Business, Energy and Industrial Strategy","East Midlands (England)","40","40","27430","24410"
"In post","2022","30-39","No function","Department for Business, Energy and Industrial Strategy","East of England","15","15","24140","23810"
"In post","2022","30-39","No function","Department for Business, Energy and Industrial Strategy","London","1375","1340","51740","53380"
"In post","2022","30-39","No function","Department for Business, Energy and Industrial Strategy","North East (England)","35","35","29820","30950"
"In post","2022","30-39","No function","Department for Business, Energy and Industrial Strategy","North West (England)","135","130","36470","31000"
"In post","2022","30-39","No function","Department for Business, Energy and Industrial Strategy","Northern Ireland","10","10","[c]","[c]"
"In post","2022","30-39","No function","Department for Business, Energy and Industrial Strategy","Scotland","65","60","32780","26380"
"In post","2022","30-39","No function","Department for Business, Energy and Industrial Strategy","South East (England)","15","15","31630","31530"
"In post","2022","30-39","No function","Department for Business, Energy and Industrial Strategy","South West (England)","25","25","28000","23810"
"In post","2022","30-39","No function","Department for Business, Energy and Industrial Strategy","Wales","420","400","31990","27380"
"In post","2022","30-39","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","125","120","32670","30360"
"In post","2022","30-39","No function","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","30","30","27260","24720"
"In post","2022","30-39","No function","Department for Digital, Culture, Media and Sport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","No function","Department for Digital, Culture, Media and Sport","London","520","515","51290","51730"
"In post","2022","30-39","No function","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","No function","Department for Digital, Culture, Media and Sport","North West (England)","35","35","42620","38730"
"In post","2022","30-39","No function","Department for Digital, Culture, Media and Sport","Scotland","5","5","[c]","[c]"
"In post","2022","30-39","No function","Department for Digital, Culture, Media and Sport","South West (England)","5","5","[c]","[c]"
"In post","2022","30-39","No function","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","No function","Department for Digital, Culture, Media and Sport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","No function","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","30-39","No function","Department for Education","East Midlands (England)","55","55","41740","36960"
"In post","2022","30-39","No function","Department for Education","East of England","15","15","41280","40510"
"In post","2022","30-39","No function","Department for Education","London","495","470","52260","53420"
"In post","2022","30-39","No function","Department for Education","North East (England)","100","95","40710","36780"
"In post","2022","30-39","No function","Department for Education","North West (England)","195","190","40330","36500"
"In post","2022","30-39","No function","Department for Education","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","No function","Department for Education","South West (England)","75","75","43480","41990"
"In post","2022","30-39","No function","Department for Education","Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","No function","Department for Education","West Midlands (England)","165","160","38910","36500"
"In post","2022","30-39","No function","Department for Education","Yorkshire and The Humber","260","245","41000","36590"
"In post","2022","30-39","No function","Department for Environment, Food and Rural Affairs","East Midlands (England)","30","30","33370","32670"
"In post","2022","30-39","No function","Department for Environment, Food and Rural Affairs","East of England","50","45","35930","35900"
"In post","2022","30-39","No function","Department for Environment, Food and Rural Affairs","London","630","610","46600","45890"
"In post","2022","30-39","No function","Department for Environment, Food and Rural Affairs","North East (England)","50","50","36330","33640"
"In post","2022","30-39","No function","Department for Environment, Food and Rural Affairs","North West (England)","90","85","32260","29180"
"In post","2022","30-39","No function","Department for Environment, Food and Rural Affairs","Scotland","35","30","32590","35900"
"In post","2022","30-39","No function","Department for Environment, Food and Rural Affairs","South East (England)","145","140","32490","32560"
"In post","2022","30-39","No function","Department for Environment, Food and Rural Affairs","South West (England)","305","290","36920","35900"
"In post","2022","30-39","No function","Department for Environment, Food and Rural Affairs","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","No function","Department for Environment, Food and Rural Affairs","Wales","95","85","28050","24920"
"In post","2022","30-39","No function","Department for Environment, Food and Rural Affairs","West Midlands (England)","65","65","32510","29180"
