"Status","Year","Age","Disability","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Declared non-disabled","Security","Male","1705","1695","33520","32560"
"In post","2022","50-59","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Social Research","Female","50","45","52330","55210"
"In post","2022","50-59","Declared non-disabled","Social Research","Male","30","30","57430","57750"
"In post","2022","50-59","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Statistics","Female","70","70","51150","51210"
"In post","2022","50-59","Declared non-disabled","Statistics","Male","145","145","50670","52080"
"In post","2022","50-59","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Tax","Female","1485","1395","39010","35170"
"In post","2022","50-59","Declared non-disabled","Tax","Male","1325","1300","42040","40180"
"In post","2022","50-59","Declared non-disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Unknown","Female","1940","1850","46070","39660"
"In post","2022","50-59","Declared non-disabled","Unknown","Male","1815","1795","50160","43000"
"In post","2022","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Veterinarian","Female","40","35","50230","50890"
"In post","2022","50-59","Declared non-disabled","Veterinarian","Male","40","40","48090","51310"
"In post","2022","50-59","Declared non-disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Commercial","Female","65","65","40780","37860"
"In post","2022","50-59","Undeclared","Commercial","Male","60","60","48510","44480"
"In post","2022","50-59","Undeclared","Communications","Female","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","Communications","Male","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Counter Fraud","Female","70","65","29370","27570"
"In post","2022","50-59","Undeclared","Counter Fraud","Male","55","55","30810","28430"
"In post","2022","50-59","Undeclared","Digital, Data and Technology","Female","85","85","39290","36210"
"In post","2022","50-59","Undeclared","Digital, Data and Technology","Male","285","285","42240","38460"
"In post","2022","50-59","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Economics","Male","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Finance","Female","130","125","38070","33400"
"In post","2022","50-59","Undeclared","Finance","Male","125","120","41940","36650"
"In post","2022","50-59","Undeclared","Geography","Female","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Geography","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Human Resources","Female","130","120","38320","33630"
"In post","2022","50-59","Undeclared","Human Resources","Male","65","65","42540","38160"
"In post","2022","50-59","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Intelligence Analysis","Female","30","30","31740","28640"
"In post","2022","50-59","Undeclared","Intelligence Analysis","Male","70","70","35190","33300"
"In post","2022","50-59","Undeclared","Internal Audit","Female","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Internal Audit","Male","15","15","[c]","[c]"
"In post","2022","50-59","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","International Trade","Male","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Knowledge and Information Management","Female","25","25","[c]","[c]"
"In post","2022","50-59","Undeclared","Knowledge and Information Management","Male","35","35","38940","36460"
"In post","2022","50-59","Undeclared","Legal","Female","85","75","50400","47100"
"In post","2022","50-59","Undeclared","Legal","Male","115","110","47690","40520"
"In post","2022","50-59","Undeclared","Medicine","Female","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","Medicine","Male","15","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Operational Delivery","Female","2545","2300","28240","26880"
"In post","2022","50-59","Undeclared","Operational Delivery","Male","3045","2900","31940","31650"
"In post","2022","50-59","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Operational Research","Male","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Other","Female","305","290","27400","24840"
"In post","2022","50-59","Undeclared","Other","Male","330","325","29460","26670"
"In post","2022","50-59","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Planning Inspectors","Male","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Policy","Female","170","165","44720","39620"
"In post","2022","50-59","Undeclared","Policy","Male","185","180","52220","53380"
"In post","2022","50-59","Undeclared","Project Delivery","Female","125","120","42400","40000"
"In post","2022","50-59","Undeclared","Project Delivery","Male","145","145","48580","42390"
"In post","2022","50-59","Undeclared","Property","Female","95","90","36460","33090"
"In post","2022","50-59","Undeclared","Property","Male","165","165","41250","38450"
"In post","2022","50-59","Undeclared","Psychology","Female","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","Psychology","Male","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Science and Engineering","Female","30","25","[c]","[c]"
"In post","2022","50-59","Undeclared","Science and Engineering","Male","205","205","40100","37820"
"In post","2022","50-59","Undeclared","Security","Female","65","65","34660","33050"
"In post","2022","50-59","Undeclared","Security","Male","295","295","34360","39070"
"In post","2022","50-59","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Statistics","Male","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Tax","Female","135","125","38800","35980"
"In post","2022","50-59","Undeclared","Tax","Male","185","180","43390","40520"
"In post","2022","50-59","Undeclared","Unknown","Female","85","85","39030","33370"
"In post","2022","50-59","Undeclared","Unknown","Male","70","65","44250","40180"
"In post","2022","50-59","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Veterinarian","Male","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Commercial","Female","115","110","39260","36500"
"In post","2022","50-59","Unknown","Commercial","Male","115","115","45080","40610"
"In post","2022","50-59","Unknown","Communications","Female","55","55","47040","43810"
"In post","2022","50-59","Unknown","Communications","Male","65","65","44380","40650"
"In post","2022","50-59","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Counter Fraud","Female","25","20","[c]","[c]"
"In post","2022","50-59","Unknown","Counter Fraud","Male","35","35","37790","33720"
"In post","2022","50-59","Unknown","Digital, Data and Technology","Female","185","175","45750","40520"
"In post","2022","50-59","Unknown","Digital, Data and Technology","Male","485","480","46550","41740"
"In post","2022","50-59","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Economics","Male","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Finance","Female","210","200","40630","36780"
"In post","2022","50-59","Unknown","Finance","Male","145","145","46990","41750"
"In post","2022","50-59","Unknown","Geography","Female","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Geography","Male","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","Human Resources","Female","185","175","39130","35000"
"In post","2022","50-59","Unknown","Human Resources","Male","90","90","40990","37560"
"In post","2022","50-59","Unknown","Inspector of Education and Training","Female","30","25","[c]","[c]"
"In post","2022","50-59","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Intelligence Analysis","Female","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Intelligence Analysis","Male","45","45","33520","31340"
"In post","2022","50-59","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Internal Audit","Male","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","International Trade","Female","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","International Trade","Male","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","Knowledge and Information Management","Female","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","Knowledge and Information Management","Male","35","35","39230","35430"
"In post","2022","50-59","Unknown","Legal","Female","300","275","50020","50510"
"In post","2022","50-59","Unknown","Legal","Male","280","280","47100","43180"
"In post","2022","50-59","Unknown","Medicine","Female","135","120","71050","69080"
"In post","2022","50-59","Unknown","Medicine","Male","70","70","78240","81410"
"In post","2022","50-59","Unknown","Operational Delivery","Female","4330","3835","29260","26130"
"In post","2022","50-59","Unknown","Operational Delivery","Male","4320","4090","33200","30820"
"In post","2022","50-59","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Operational Research","Male","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Other","Female","500","475","34000","26900"
"In post","2022","50-59","Unknown","Other","Male","1120","1110","37150","33300"
"In post","2022","50-59","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Planning Inspectors","Female","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Planning Inspectors","Male","15","10","[c]","[c]"
"In post","2022","50-59","Unknown","Policy","Female","315","300","49740","43430"
"In post","2022","50-59","Unknown","Policy","Male","290","285","56170","54990"
"In post","2022","50-59","Unknown","Project Delivery","Female","220","215","46050","41380"
"In post","2022","50-59","Unknown","Project Delivery","Male","230","225","51910","50570"
"In post","2022","50-59","Unknown","Property","Female","100","95","35250","31990"
"In post","2022","50-59","Unknown","Property","Male","180","180","39340","36370"
"In post","2022","50-59","Unknown","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Psychology","Male","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Science and Engineering","Female","175","160","50130","47090"
"In post","2022","50-59","Unknown","Science and Engineering","Male","280","275","45720","43600"
"In post","2022","50-59","Unknown","Security","Female","60","60","34290","31540"
"In post","2022","50-59","Unknown","Security","Male","425","420","32610","36740"
"In post","2022","50-59","Unknown","Social Research","Female","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","Female","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","Male","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Tax","Female","470","435","32890","33220"
"In post","2022","50-59","Unknown","Tax","Male","455","445","37080","33430"
"In post","2022","50-59","Unknown","Unknown","Female","980","935","47970","47490"
"In post","2022","50-59","Unknown","Unknown","Male","900","880","53500","48880"
"In post","2022","50-59","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","Female","20","20","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","Male","20","20","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
