"Status","Year","Disability","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","HM Treasury","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Outside London","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","London","AA/AO","80","70","25150","25630"
"In post","2022","Undeclared","Home Office","London","EO","185","170","29640","29140"
"In post","2022","Undeclared","Home Office","London","G6/G7","135","135","62780","60260"
"In post","2022","Undeclared","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","London","SEO/HEO","230","220","39390","37890"
"In post","2022","Undeclared","Home Office","Outside London","AA/AO","170","150","21350","21680"
"In post","2022","Undeclared","Home Office","Outside London","EO","500","450","26530","26160"
"In post","2022","Undeclared","Home Office","Outside London","G6/G7","45","45","54760","52280"
"In post","2022","Undeclared","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Outside London","SEO/HEO","305","290","34040","32740"
"In post","2022","Undeclared","Home Office","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Overseas","EO","10","5","[c]","[c]"
"In post","2022","Undeclared","Home Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","London","AA/AO","55","55","24890","23770"
"In post","2022","Undeclared","Ministry of Defence","London","EO","45","45","29280","30370"
"In post","2022","Undeclared","Ministry of Defence","London","G6/G7","50","50","62020","59730"
"In post","2022","Undeclared","Ministry of Defence","London","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","London","SEO/HEO","135","135","41710","42200"
"In post","2022","Undeclared","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Outside London","AA/AO","1100","1055","23410","21170"
"In post","2022","Undeclared","Ministry of Defence","Outside London","EO","740","710","28210","26670"
"In post","2022","Undeclared","Ministry of Defence","Outside London","G6/G7","285","275","59070","55200"
"In post","2022","Undeclared","Ministry of Defence","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Outside London","SEO/HEO","1335","1290","37490","36460"
"In post","2022","Undeclared","Ministry of Defence","Outside London","Unknown","130","125","44040","41490"
"In post","2022","Undeclared","Ministry of Defence","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Overseas","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Overseas","SEO/HEO","30","30","38830","39510"
"In post","2022","Undeclared","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice","London","AA/AO","570","525","28610","26110"
"In post","2022","Undeclared","Ministry of Justice","London","EO","225","215","32330","30320"
"In post","2022","Undeclared","Ministry of Justice","London","G6/G7","140","135","64160","61910"
"In post","2022","Undeclared","Ministry of Justice","London","SCS level","20","20","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice","London","SEO/HEO","315","305","42330","41750"
"In post","2022","Undeclared","Ministry of Justice","London","Unknown","125","120","35090","33700"
"In post","2022","Undeclared","Ministry of Justice","Outside London","AA/AO","3920","3475","26470","25700"
"In post","2022","Undeclared","Ministry of Justice","Outside London","EO","1245","1170","30730","32040"
"In post","2022","Undeclared","Ministry of Justice","Outside London","G6/G7","110","105","62510","60500"
"In post","2022","Undeclared","Ministry of Justice","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice","Outside London","SEO/HEO","1210","1155","39790","38160"
"In post","2022","Undeclared","Ministry of Justice","Outside London","Unknown","645","595","30330","28200"
"In post","2022","Undeclared","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government","Outside London","AA/AO","75","65","23460","23230"
"In post","2022","Undeclared","Scottish Government","Outside London","EO","65","65","29870","30040"
"In post","2022","Undeclared","Scottish Government","Outside London","G6/G7","70","65","62620","62170"
"In post","2022","Undeclared","Scottish Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government","Outside London","SEO/HEO","160","155","41100","39660"
"In post","2022","Undeclared","Scottish Government","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The National Archives","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","London","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Outside London","AA/AO","55","40","20240","20350"
"In post","2022","Undeclared","UK Statistics Authority","Outside London","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Outside London","SEO/HEO","50","45","33970","32060"
"In post","2022","Undeclared","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","Outside London","AA/AO","25","25","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","Outside London","EO","25","25","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","Outside London","G6/G7","35","35","63380","61440"
"In post","2022","Undeclared","Welsh Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","Outside London","SEO/HEO","90","90","42410","41980"
"In post","2022","Unknown","Attorney General's Departments","London","AA/AO","115","110","23680","23770"
"In post","2022","Unknown","Attorney General's Departments","London","EO","135","130","28030","27350"
"In post","2022","Unknown","Attorney General's Departments","London","G6/G7","445","415","60970","61000"
"In post","2022","Unknown","Attorney General's Departments","London","SCS level","35","35","98240","80310"
"In post","2022","Unknown","Attorney General's Departments","London","SEO/HEO","115","110","36900","37730"
"In post","2022","Unknown","Attorney General's Departments","Outside London","AA/AO","270","260","22670","22200"
"In post","2022","Unknown","Attorney General's Departments","Outside London","EO","215","210","26490","25920"
"In post","2022","Unknown","Attorney General's Departments","Outside London","G6/G7","485","455","53550","53050"
"In post","2022","Unknown","Attorney General's Departments","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Outside London","SEO/HEO","165","160","36210","38000"
"In post","2022","Unknown","Attorney General's Departments","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","London","AA/AO","15","15","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","London","EO","100","95","27520","27500"
"In post","2022","Unknown","Cabinet Office","London","G6/G7","890","880","62710","60640"
"In post","2022","Unknown","Cabinet Office","London","SCS level","165","165","104980","98440"
"In post","2022","Unknown","Cabinet Office","London","SEO/HEO","1425","1420","31540","29250"
"In post","2022","Unknown","Cabinet Office","Outside London","AA/AO","105","100","21050","21050"
"In post","2022","Unknown","Cabinet Office","Outside London","EO","135","130","25470","25520"
"In post","2022","Unknown","Cabinet Office","Outside London","G6/G7","670","660","62590","61860"
"In post","2022","Unknown","Cabinet Office","Outside London","SCS level","70","70","108930","100820"
"In post","2022","Unknown","Cabinet Office","Outside London","SEO/HEO","745","730","32560","32000"
"In post","2022","Unknown","Cabinet Office","Unknown","EO","15","15","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Unknown","G6/G7","30","30","58920","54700"
"In post","2022","Unknown","Cabinet Office","Unknown","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Unknown","SEO/HEO","245","245","30380","29250"
"In post","2022","Unknown","Chancellor's other departments","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Chancellor's other departments","London","G6/G7","20","20","[c]","[c]"
"In post","2022","Unknown","Chancellor's other departments","London","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Unknown","Chancellor's other departments","Outside London","G6/G7","[c]","[c]","[c]","[c]"
