"Status","Year","Age","Disability","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Transport (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Work and Pensions (excl. agencies)","London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Work and Pensions (excl. agencies)","Outside London","135","[c]","26540","27570"
"Leaver CS","2022","40-49","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department of Health and Social Care (excl. agencies)","London","50","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department of Health and Social Care (excl. agencies)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Driver and Vehicle Licensing Agency","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Driver and Vehicle Standards Agency","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Forestry and Land Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Government Legal Department","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","HM Courts and Tribunals Service","London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","HM Courts and Tribunals Service","Outside London","30","[c]","23030","19930"
"Leaver CS","2022","40-49","Unknown","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","HM Land Registry","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","HM Prison and Probation Service","London","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","HM Prison and Probation Service","Outside London","160","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","HM Prison and Probation Service","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","HM Revenue and Customs (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","HM Revenue and Customs (excl. agencies)","Outside London","170","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Home Office","London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Home Office","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Maritime and Coastguard Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Medicines and Healthcare Products Regulatory Agency","London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Medicines and Healthcare Products Regulatory Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Ministry of Defence (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Ministry of Defence (excl. agencies)","Outside London","90","[c]","32520","30370"
"Leaver CS","2022","40-49","Unknown","Ministry of Defence (excl. agencies)","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Ministry of Justice (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","National Crime Agency","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","National Crime Agency","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","National Records of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Office of the Public Guardian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Office of the Scottish Charity Regulator","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Public Health England","London","35","[c]","52430","53750"
"Leaver CS","2022","40-49","Unknown","Public Health England","Outside London","50","[c]","50210","48860"
"Leaver CS","2022","40-49","Unknown","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Royal Fleet Auxiliary","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Scottish Courts and Tribunals Service","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Scottish Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Scottish Government (excl. agencies)","Outside London","30","[c]","41780","39660"
"Leaver CS","2022","40-49","Unknown","Scottish Prison Service","Outside London","30","[c]","31630","26900"
"Leaver CS","2022","40-49","Unknown","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Social Security Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Student Awards Agency for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","The Insolvency Service","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Transport Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","UK Health Security Agency","London","60","[c]","51550","47130"
"Leaver CS","2022","40-49","Unknown","UK Health Security Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","UK Space Agency","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","UK Space Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","UK Statistics Authority","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Valuation Office Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Welsh Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Accountant in Bankruptcy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Animal and Plant Health Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Cabinet Office (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Crown Prosecution Service","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Defence Equipment and Support","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Defence Science and Technology Laboratory","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Work and Pensions (excl. agencies)","London","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Work and Pensions (excl. agencies)","Outside London","250","[c]","26720","27570"
"Leaver CS","2022","50-59","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
