"Status","Year","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs","Outside London","25","[c]","37590","34290"
"Leaver CS","2022","Counter Fraud","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions","Outside London","210","[c]","22330","21260"
"Leaver CS","2022","Debt","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","HM Revenue and Customs","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Attorney General's Departments","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office","London","120","[c]","53490","54700"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office","Outside London","15","[c]","42930","39740"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Charity Commission","Outside London","15","[c]","30630","29160"
"Leaver CS","2022","Digital, Data & Technology","Competition and Markets Authority","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","15","[c]","41410","40050"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","120","[c]","35990","35380"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","London","35","[c]","48180","40860"
"Leaver CS","2022","Digital, Data & Technology","Department for Education","Outside London","50","[c]","41860","37100"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for International Trade","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","10","[c]","47990","53130"
"Leaver CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Transport","Outside London","45","[c]","38810","34040"
"Leaver CS","2022","Digital, Data & Technology","Department for Transport","Unknown","40","[c]","39060","36850"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","London","15","[c]","50540","54070"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Outside London","200","[c]","45780","40800"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care","London","55","[c]","40470","39820"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care","Outside London","20","[c]","40770","39030"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Food Standards Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","25","[c]","39640","36210"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Outside London","70","[c]","36700","38450"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Treasury","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","London","10","[c]","30040","31100"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Outside London","195","[c]","34590","33290"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","Outside London","15","[c]","40470","33430"
"Leaver CS","2022","Digital, Data & Technology","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","London","10","[c]","64180","65120"
"Leaver CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Government","Outside London","15","[c]","43310","46100"
"Leaver CS","2022","Digital, Data & Technology","The National Archives","London","10","[c]","36140","32230"
"Leaver CS","2022","Digital, Data & Technology","UK Export Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","Outside London","80","[c]","35300","33020"
"Leaver CS","2022","Digital, Data & Technology","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Water Services Regulation Authority","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Attorney General's Departments","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cabinet Office","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Outside London","15","[c]","33990","30670"
"Leaver CS","2022","Finance","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Outside London","35","[c]","43180","40300"
"Leaver CS","2022","Finance","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Environment, Food and Rural Affairs","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Levelling Up, Housing and Communities","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Transport","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions","London","15","[c]","43640","39000"
"Leaver CS","2022","Finance","Department for Work and Pensions","Outside London","55","[c]","35900","34290"
"Leaver CS","2022","Finance","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care","London","50","[c]","37250","32640"
"Leaver CS","2022","Finance","Department of Health and Social Care","Outside London","40","[c]","47140","47090"
"Leaver CS","2022","Finance","Department of Health and Social Care","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office","Outside London","20","[c]","39110","29700"
"Leaver CS","2022","Finance","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Revenue and Customs","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Treasury","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Defence","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Defence","Outside London","105","[c]","34040","29200"
"Leaver CS","2022","Finance","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Justice","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
