"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","AA/AO","Female","615","[c]","21210","21260"
"Leaver CS","2022","Declared disabled","No function","AA/AO","Male","500","[c]","21200","21260"
"Leaver CS","2022","Declared disabled","No function","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","EO","Female","535","[c]","27800","27570"
"Leaver CS","2022","Declared disabled","No function","EO","Male","310","[c]","28080","27570"
"Leaver CS","2022","Declared disabled","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","G6/G7","Female","60","[c]","58660","55210"
"Leaver CS","2022","Declared disabled","No function","G6/G7","Male","50","[c]","58590","57420"
"Leaver CS","2022","Declared disabled","No function","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","SEO/HEO","Female","210","[c]","36110","34290"
"Leaver CS","2022","Declared disabled","No function","SEO/HEO","Male","140","[c]","38400","36910"
"Leaver CS","2022","Declared disabled","No function","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","Female","185","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","SEO/HEO","Male","35","[c]","37140","37650"
"Leaver CS","2022","Declared disabled","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","AA/AO","Male","35","[c]","28380","21840"
"Leaver CS","2022","Declared disabled","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AA/AO","Female","295","[c]","21490","21380"
"Leaver CS","2022","Declared disabled","Unknown","AA/AO","Male","185","[c]","21430","21260"
"Leaver CS","2022","Declared disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","EO","Female","140","[c]","27280","27570"
"Leaver CS","2022","Declared disabled","Unknown","EO","Male","135","[c]","27780","27370"
"Leaver CS","2022","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6/G7","Female","25","[c]","[c]","[c]"
