"Status","Year","Function_of_post","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Security","Department for Transport","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Security","Department for Transport","Outside London","Male","80","80","29120","24720"
"In post","2022","Security","Department for Work and Pensions","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","Outside London","Female","65","55","29110","27570"
"In post","2022","Security","Department for Work and Pensions","Outside London","Male","60","55","32600","31990"
"In post","2022","Security","Department of Health and Social Care","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department of Health and Social Care","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","London","Female","100","100","40890","37560"
"In post","2022","Security","Foreign, Commonwealth and Development Office","London","Male","150","150","45880","39770"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Outside London","Female","50","45","33680","31340"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Outside London","Male","195","185","35200","33390"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Overseas","Female","30","30","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Overseas","Male","95","95","38370","34350"
"In post","2022","Security","HM Revenue and Customs","London","Female","20","15","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","London","Male","25","25","[c]","[c]"
"In post","2022","Security","HM Revenue and Customs","Outside London","Female","60","55","39140","40520"
"In post","2022","Security","HM Revenue and Customs","Outside London","Male","95","90","43130","40520"
"In post","2022","Security","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","HM Treasury","London","Male","5","5","[c]","[c]"
"In post","2022","Security","Ministry of Defence","London","Female","215","210","37860","36140"
"In post","2022","Security","Ministry of Defence","London","Male","675","660","37680","37000"
"In post","2022","Security","Ministry of Defence","Outside London","Female","1075","1040","28680","26350"
"In post","2022","Security","Ministry of Defence","Outside London","Male","5285","5190","29880","26670"
"In post","2022","Security","Ministry of Defence","Overseas","Female","10","10","[c]","[c]"
"In post","2022","Security","Ministry of Defence","Overseas","Male","30","30","[c]","[c]"
"In post","2022","Security","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Defence","Unknown","Male","60","60","28710","27370"
"In post","2022","Security","Ministry of Justice","London","Female","150","150","42690","40310"
"In post","2022","Security","Ministry of Justice","London","Male","110","110","48440","43480"
"In post","2022","Security","Ministry of Justice","Outside London","Female","260","255","34020","30700"
"In post","2022","Security","Ministry of Justice","Outside London","Male","310","310","39650","38160"
"In post","2022","Security","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","National Crime Agency","London","Female","20","15","[c]","[c]"
"In post","2022","Security","National Crime Agency","London","Male","10","10","[c]","[c]"
"In post","2022","Security","National Crime Agency","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Security","National Crime Agency","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Security","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland Office","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Security","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scottish Government","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Security","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","UK Statistics Authority","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Security","UK Statistics Authority","Outside London","Male","35","35","40260","36840"
"In post","2022","Security","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","London","Female","40","40","55650","54760"
"In post","2022","Unknown","Attorney General's Departments","London","Male","30","30","47030","45300"
"In post","2022","Unknown","Attorney General's Departments","Outside London","Female","55","55","41360","38180"
"In post","2022","Unknown","Attorney General's Departments","Outside London","Male","35","35","44420","39750"
"In post","2022","Unknown","Cabinet Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Outside London","Female","100","100","38450","36590"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Outside London","Male","60","60","46030","53200"
"In post","2022","Unknown","Department for International Trade","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Transport","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Transport","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","London","Female","335","315","47440","40310"
"In post","2022","Unknown","Department for Work and Pensions","London","Male","240","235","47140","40310"
"In post","2022","Unknown","Department for Work and Pensions","Outside London","Female","650","585","34330","31990"
"In post","2022","Unknown","Department for Work and Pensions","Outside London","Male","485","475","35200","31990"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","London","Female","100","100","47400","40650"
"In post","2022","Unknown","Department of Health and Social Care","London","Male","50","50","52450","53360"
"In post","2022","Unknown","Department of Health and Social Care","Outside London","Female","50","45","45430","49530"
"In post","2022","Unknown","Department of Health and Social Care","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","London","Female","110","110","52140","51640"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","London","Male","55","55","51950","43300"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Outside London","Male","5","5","[c]","[c]"
