"Status","Year","Age","Disability","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Declared non-disabled","SCS level","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","SCS level","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","SEO/HEO","Female","445","[c]","36810","36330"
"New entrant CS","2022","50-59","Declared non-disabled","SEO/HEO","Male","460","[c]","37140","36500"
"New entrant CS","2022","50-59","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Female","590","[c]","30840","28200"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Male","325","[c]","32980","28740"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","AA/AO","Female","60","[c]","21270","21260"
"New entrant CS","2022","50-59","Undeclared","AA/AO","Male","30","[c]","21910","21260"
"New entrant CS","2022","50-59","Undeclared","EO","Female","35","[c]","28070","27570"
"New entrant CS","2022","50-59","Undeclared","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Female","60","[c]","29630","28200"
"New entrant CS","2022","50-59","Undeclared","Unknown","Male","35","[c]","32320","29890"
"New entrant CS","2022","50-59","Unknown","AA/AO","Female","520","[c]","21450","21250"
"New entrant CS","2022","50-59","Unknown","AA/AO","Male","370","[c]","22200","21250"
"New entrant CS","2022","50-59","Unknown","EO","Female","315","[c]","27730","27230"
"New entrant CS","2022","50-59","Unknown","EO","Male","475","[c]","29380","27570"
"New entrant CS","2022","50-59","Unknown","G6/G7","Female","150","[c]","59740","57430"
"New entrant CS","2022","50-59","Unknown","G6/G7","Male","175","[c]","61480","60000"
"New entrant CS","2022","50-59","Unknown","SCS level","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","SCS level","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","SEO/HEO","Female","220","[c]","36450","36500"
"New entrant CS","2022","50-59","Unknown","SEO/HEO","Male","280","[c]","37590","37450"
"New entrant CS","2022","50-59","Unknown","Unknown","Female","450","[c]","29780","28200"
"New entrant CS","2022","50-59","Unknown","Unknown","Male","300","[c]","30930","28360"
"New entrant CS","2022","60-64","Declared disabled","AA/AO","Female","35","[c]","21660","21260"
"New entrant CS","2022","60-64","Declared disabled","AA/AO","Male","35","[c]","21560","21260"
"New entrant CS","2022","60-64","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Unknown","Female","95","[c]","29810","28200"
"New entrant CS","2022","60-64","Declared disabled","Unknown","Male","50","[c]","32610","30930"
"New entrant CS","2022","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","AA/AO","Female","185","[c]","21140","21260"
"New entrant CS","2022","60-64","Declared non-disabled","AA/AO","Male","130","[c]","21790","21260"
"New entrant CS","2022","60-64","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","EO","Female","70","[c]","27300","27570"
"New entrant CS","2022","60-64","Declared non-disabled","EO","Male","60","[c]","27020","27570"
"New entrant CS","2022","60-64","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","G6/G7","Female","30","[c]","57940","54280"
"New entrant CS","2022","60-64","Declared non-disabled","G6/G7","Male","45","[c]","58230","57190"
"New entrant CS","2022","60-64","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","SEO/HEO","Female","50","[c]","34750","33080"
"New entrant CS","2022","60-64","Declared non-disabled","SEO/HEO","Male","80","[c]","37030","36340"
"New entrant CS","2022","60-64","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","Female","185","[c]","28260","28200"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","Male","130","[c]","32240","28360"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","AA/AO","Female","100","[c]","20800","21050"
"New entrant CS","2022","60-64","Unknown","AA/AO","Male","90","[c]","21210","21250"
"New entrant CS","2022","60-64","Unknown","EO","Female","40","[c]","28280","27570"
"New entrant CS","2022","60-64","Unknown","EO","Male","80","[c]","29900","28110"
"New entrant CS","2022","60-64","Unknown","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","G6/G7","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","SEO/HEO","Female","40","[c]","37400","38080"
"New entrant CS","2022","60-64","Unknown","SEO/HEO","Male","45","[c]","36460","35380"
"New entrant CS","2022","60-64","Unknown","Unknown","Female","145","[c]","29090","28200"
"New entrant CS","2022","60-64","Unknown","Unknown","Male","135","[c]","31430","29490"
"New entrant CS","2022","65+","Declared disabled","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","AA/AO","Male","35","[c]","21820","21260"
"New entrant CS","2022","65+","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Unknown","Female","70","[c]","29280","27420"
"New entrant CS","2022","65+","Declared non-disabled","Unknown","Male","50","[c]","31390","28200"
"New entrant CS","2022","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Unknown","Female","55","[c]","29500","28200"
"New entrant CS","2022","65+","Unknown","Unknown","Male","65","[c]","30580","28500"
"New entrant CS","2022","Unknown","Declared disabled","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-15, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Disability","Self reported disability.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
