"Status","Year","Age","Disability","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Undeclared","Undeclared","60","[c]","41900","42000"
"Leaver CS","2022","30-39","Undeclared","Undeclared","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","White","Heterosexual / straight","130","[c]","31940","27570"
"Leaver CS","2022","30-39","Undeclared","White","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","White","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","White","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Asian","Heterosexual / straight","45","[c]","34970","32710"
"Leaver CS","2022","30-39","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Asian","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Black","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Black","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Mixed","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Mixed","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Undeclared","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Undeclared","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Undeclared","Unknown","45","[c]","34510","32540"
"Leaver CS","2022","30-39","Unknown","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Undeclared","105","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Unknown","1725","[c]","33930","28970"
"Leaver CS","2022","30-39","Unknown","White","Heterosexual / straight","210","[c]","38460","35050"
"Leaver CS","2022","30-39","Unknown","White","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","White","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","White","Unknown","70","[c]","40700","37850"
"Leaver CS","2022","40-49","Declared disabled","Asian","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Black","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Mixed","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Other ethnicity","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Undeclared","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","White","Heterosexual / straight","300","[c]","31460","27570"
"Leaver CS","2022","40-49","Declared disabled","White","LGBO","40","[c]","34710","28590"
"Leaver CS","2022","40-49","Declared disabled","White","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","White","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Asian","Heterosexual / straight","245","[c]","40070","31230"
"Leaver CS","2022","40-49","Declared non-disabled","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Asian","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Asian","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Black","Heterosexual / straight","170","[c]","36370","31060"
"Leaver CS","2022","40-49","Declared non-disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Black","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Black","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Mixed","Heterosexual / straight","70","[c]","36890","31990"
"Leaver CS","2022","40-49","Declared non-disabled","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Mixed","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Other ethnicity","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Undeclared","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Undeclared","Undeclared","40","[c]","34970","28980"
"Leaver CS","2022","40-49","Declared non-disabled","Undeclared","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","Unknown","75","[c]","35940","27570"
"Leaver CS","2022","40-49","Declared non-disabled","White","Heterosexual / straight","2120","[c]","37780","29670"
"Leaver CS","2022","40-49","Declared non-disabled","White","LGBO","155","[c]","36230","29170"
"Leaver CS","2022","40-49","Declared non-disabled","White","Undeclared","125","[c]","39240","32310"
"Leaver CS","2022","40-49","Declared non-disabled","White","Unknown","335","[c]","38020","28350"
"Leaver CS","2022","40-49","Undeclared","Asian","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Black","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Mixed","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Undeclared","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Undeclared","Undeclared","50","[c]","39550","32220"
"Leaver CS","2022","40-49","Undeclared","Undeclared","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","White","Heterosexual / straight","85","[c]","31620","27570"
"Leaver CS","2022","40-49","Undeclared","White","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","White","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","White","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Asian","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Asian","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Black","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Black","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Undeclared","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Undeclared","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Undeclared","Unknown","35","[c]","42400","36840"
"Leaver CS","2022","40-49","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","Undeclared","75","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","Unknown","1070","[c]","38340","30240"
"Leaver CS","2022","40-49","Unknown","White","Heterosexual / straight","180","[c]","40100","37640"
"Leaver CS","2022","40-49","Unknown","White","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","White","Undeclared","35","[c]","43760","42480"
"Leaver CS","2022","40-49","Unknown","White","Unknown","100","[c]","44780","42410"
"Leaver CS","2022","50-59","Declared disabled","Asian","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Asian","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Black","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Mixed","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Undeclared","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Undeclared","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Undeclared","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","White","Heterosexual / straight","580","[c]","31880","27570"
"Leaver CS","2022","50-59","Declared disabled","White","LGBO","55","[c]","41280","31520"
"Leaver CS","2022","50-59","Declared disabled","White","Undeclared","55","[c]","29940","27350"
"Leaver CS","2022","50-59","Declared disabled","White","Unknown","145","[c]","31550","26120"
"Leaver CS","2022","50-59","Declared non-disabled","Asian","Heterosexual / straight","130","[c]","38300","29290"
"Leaver CS","2022","50-59","Declared non-disabled","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Asian","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Asian","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Black","Heterosexual / straight","140","[c]","34430","30530"
"Leaver CS","2022","50-59","Declared non-disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Black","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Black","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Mixed","Heterosexual / straight","60","[c]","38540","29850"
"Leaver CS","2022","50-59","Declared non-disabled","Mixed","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Other ethnicity","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Other ethnicity","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Other ethnicity","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Undeclared","Heterosexual / straight","30","[c]","[c]","[c]"
