"Status","Year","Ethnicity","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Black","AA/AO","Female","Heterosexual / straight","375","[c]","22820","21260"
"New entrant CS","2022","Black","AA/AO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA/AO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA/AO","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA/AO","Male","Heterosexual / straight","250","[c]","23650","21260"
"New entrant CS","2022","Black","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA/AO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA/AO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Female","Heterosexual / straight","520","[c]","28480","27570"
"New entrant CS","2022","Black","EO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Male","Heterosexual / straight","265","[c]","27890","27570"
"New entrant CS","2022","Black","EO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","Female","Heterosexual / straight","60","[c]","54800","53380"
"New entrant CS","2022","Black","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","Male","Heterosexual / straight","45","[c]","55210","54110"
"New entrant CS","2022","Black","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","Female","Heterosexual / straight","275","[c]","35580","34260"
"New entrant CS","2022","Black","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","Male","Heterosexual / straight","230","[c]","36490","35900"
"New entrant CS","2022","Black","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Female","Heterosexual / straight","300","[c]","29550","27700"
"New entrant CS","2022","Black","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Male","Heterosexual / straight","140","[c]","31500","29380"
"New entrant CS","2022","Black","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Female","Heterosexual / straight","210","[c]","22280","21260"
"New entrant CS","2022","Mixed","AA/AO","Female","LGBO","40","[c]","22400","21260"
"New entrant CS","2022","Mixed","AA/AO","Female","Undeclared","30","[c]","22600","21260"
"New entrant CS","2022","Mixed","AA/AO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Male","Heterosexual / straight","160","[c]","23050","21610"
"New entrant CS","2022","Mixed","AA/AO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Female","Heterosexual / straight","220","[c]","27430","27570"
"New entrant CS","2022","Mixed","EO","Female","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Male","Heterosexual / straight","150","[c]","27460","27270"
"New entrant CS","2022","Mixed","EO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Female","Heterosexual / straight","50","[c]","53580","53120"
"New entrant CS","2022","Mixed","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Male","Heterosexual / straight","30","[c]","56350","54040"
"New entrant CS","2022","Mixed","G6/G7","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Female","Heterosexual / straight","170","[c]","34830","34020"
"New entrant CS","2022","Mixed","SEO/HEO","Female","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Male","Heterosexual / straight","105","[c]","35860","34710"
"New entrant CS","2022","Mixed","SEO/HEO","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Female","Heterosexual / straight","140","[c]","28880","26190"
"New entrant CS","2022","Mixed","Unknown","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Male","Heterosexual / straight","35","[c]","31480","27060"
"New entrant CS","2022","Mixed","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Female","Heterosexual / straight","65","[c]","22420","21260"
"New entrant CS","2022","Other ethnicity","AA/AO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Male","Heterosexual / straight","50","[c]","24570","23140"
"New entrant CS","2022","Other ethnicity","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Female","Heterosexual / straight","50","[c]","27720","27570"
"New entrant CS","2022","Other ethnicity","EO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Male","Heterosexual / straight","45","[c]","28040","27570"
"New entrant CS","2022","Other ethnicity","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Female","Heterosexual / straight","45","[c]","35450","34710"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Male","Heterosexual / straight","35","[c]","37050","36500"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Female","Heterosexual / straight","55","[c]","21930","21260"
"New entrant CS","2022","Undeclared","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Female","Undeclared","60","[c]","21490","21260"
"New entrant CS","2022","Undeclared","AA/AO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Male","Heterosexual / straight","35","[c]","22270","21260"
"New entrant CS","2022","Undeclared","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Male","Undeclared","80","[c]","22460","21260"
"New entrant CS","2022","Undeclared","AA/AO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Female","Heterosexual / straight","40","[c]","27990","27570"
"New entrant CS","2022","Undeclared","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Female","Undeclared","45","[c]","26890","27570"
"New entrant CS","2022","Undeclared","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Male","Heterosexual / straight","35","[c]","28270","27570"
"New entrant CS","2022","Undeclared","EO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Male","Undeclared","95","[c]","27740","27570"
"New entrant CS","2022","Undeclared","EO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Male","Undeclared","45","[c]","55640","54110"
"New entrant CS","2022","Undeclared","G6/G7","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Female","Undeclared","40","[c]","36210","36050"
"New entrant CS","2022","Undeclared","SEO/HEO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Male","Undeclared","135","[c]","35770","34550"
"New entrant CS","2022","Undeclared","SEO/HEO","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Undeclared","50","[c]","29450","28620"
"New entrant CS","2022","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Undeclared","45","[c]","35970","33700"
"New entrant CS","2022","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Female","Heterosexual / straight","55","[c]","21850","21170"
"New entrant CS","2022","Unknown","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Female","Unknown","4350","[c]","21930","21260"
"New entrant CS","2022","Unknown","AA/AO","Male","Heterosexual / straight","50","[c]","21970","21260"
"New entrant CS","2022","Unknown","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Male","Unknown","3555","[c]","22280","21260"
"New entrant CS","2022","Unknown","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Female","Undeclared","115","[c]","26470","27270"
"New entrant CS","2022","Unknown","EO","Female","Unknown","2215","[c]","26980","27230"
