"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","SEO/HEO","Unknown","105","[c]","37100","35910"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","AA/AO","Heterosexual / straight","5900","[c]","21590","21260"
"Leaver CS","2022","Declared non-disabled","White","AA/AO","LGBO","435","[c]","21280","21260"
"Leaver CS","2022","Declared non-disabled","White","AA/AO","Undeclared","415","[c]","21460","21260"
"Leaver CS","2022","Declared non-disabled","White","AA/AO","Unknown","1495","[c]","21770","21260"
"Leaver CS","2022","Declared non-disabled","White","EO","Heterosexual / straight","3690","[c]","27500","27570"
"Leaver CS","2022","Declared non-disabled","White","EO","LGBO","280","[c]","27520","27570"
"Leaver CS","2022","Declared non-disabled","White","EO","Undeclared","335","[c]","27460","27570"
"Leaver CS","2022","Declared non-disabled","White","EO","Unknown","765","[c]","27800","27570"
"Leaver CS","2022","Declared non-disabled","White","G6/G7","Heterosexual / straight","1635","[c]","60400","58500"
"Leaver CS","2022","Declared non-disabled","White","G6/G7","LGBO","95","[c]","60830","57480"
"Leaver CS","2022","Declared non-disabled","White","G6/G7","Undeclared","130","[c]","61080","58180"
"Leaver CS","2022","Declared non-disabled","White","G6/G7","Unknown","350","[c]","59480","59590"
"Leaver CS","2022","Declared non-disabled","White","SCS level","Heterosexual / straight","290","[c]","95990","92800"
"Leaver CS","2022","Declared non-disabled","White","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","SCS level","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","SCS level","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","SEO/HEO","Heterosexual / straight","3215","[c]","37500","36730"
"Leaver CS","2022","Declared non-disabled","White","SEO/HEO","LGBO","185","[c]","36930","36590"
"Leaver CS","2022","Declared non-disabled","White","SEO/HEO","Undeclared","265","[c]","38150","37610"
"Leaver CS","2022","Declared non-disabled","White","SEO/HEO","Unknown","645","[c]","37380","36330"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Heterosexual / straight","750","[c]","38310","37970"
"Leaver CS","2022","Declared non-disabled","White","Unknown","LGBO","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","AA/AO","Undeclared","105","[c]","23380","21320"
"Leaver CS","2022","Undeclared","Undeclared","AA/AO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","EO","Undeclared","85","[c]","28220","27570"
"Leaver CS","2022","Undeclared","Undeclared","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","G6/G7","Undeclared","60","[c]","58590","56720"
"Leaver CS","2022","Undeclared","Undeclared","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","SEO/HEO","Undeclared","125","[c]","38960","38010"
"Leaver CS","2022","Undeclared","Undeclared","SEO/HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","AA/AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","AA/AO","Heterosexual / straight","350","[c]","21400","21100"
"Leaver CS","2022","Undeclared","White","AA/AO","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","AA/AO","Undeclared","75","[c]","22140","21260"
"Leaver CS","2022","Undeclared","White","AA/AO","Unknown","205","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","EO","Heterosexual / straight","180","[c]","27340","27570"
"Leaver CS","2022","Undeclared","White","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","EO","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","EO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","G6/G7","Heterosexual / straight","55","[c]","59530","57610"
"Leaver CS","2022","Undeclared","White","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","SEO/HEO","Heterosexual / straight","155","[c]","36770","36840"
"Leaver CS","2022","Undeclared","White","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","SEO/HEO","Undeclared","45","[c]","38130","36570"
"Leaver CS","2022","Undeclared","White","SEO/HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","AA/AO","Heterosexual / straight","40","[c]","22150","22400"
"Leaver CS","2022","Unknown","Asian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
