"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","White","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Human Resources","South East (England)","Female","420","390","35150","30990"
"In post","2022","White","Human Resources","South East (England)","Male","145","145","37680","33900"
"In post","2022","White","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Human Resources","South West (England)","Female","720","655","36100","33030"
"In post","2022","White","Human Resources","South West (England)","Male","245","240","38630","35980"
"In post","2022","White","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Human Resources","Unknown","Female","10","10","[c]","[c]"
"In post","2022","White","Human Resources","Unknown","Male","10","10","[c]","[c]"
"In post","2022","White","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Human Resources","Wales","Female","485","450","35170","31370"
"In post","2022","White","Human Resources","Wales","Male","185","180","34740","31040"
"In post","2022","White","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Human Resources","West Midlands (England)","Female","245","230","38680","34800"
"In post","2022","White","Human Resources","West Midlands (England)","Male","130","125","40340","36480"
"In post","2022","White","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Human Resources","Yorkshire and The Humber","Female","500","460","39020","35310"
"In post","2022","White","Human Resources","Yorkshire and The Humber","Male","195","190","39700","35310"
"In post","2022","White","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","White","Internal Audit","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","White","Internal Audit","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","East of England","Female","15","15","[c]","[c]"
"In post","2022","White","Internal Audit","East of England","Male","10","10","[c]","[c]"
"In post","2022","White","Internal Audit","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","London","Female","55","50","54920","52270"
"In post","2022","White","Internal Audit","London","Male","65","65","57400","55100"
"In post","2022","White","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","North East (England)","Female","20","20","[c]","[c]"
"In post","2022","White","Internal Audit","North East (England)","Male","15","15","[c]","[c]"
"In post","2022","White","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","North West (England)","Female","30","25","[c]","[c]"
"In post","2022","White","Internal Audit","North West (England)","Male","20","20","[c]","[c]"
"In post","2022","White","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","Scotland","Female","30","30","39960","38500"
"In post","2022","White","Internal Audit","Scotland","Male","15","15","[c]","[c]"
"In post","2022","White","Internal Audit","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","South East (England)","Female","30","30","35070","33550"
"In post","2022","White","Internal Audit","South East (England)","Male","25","25","[c]","[c]"
"In post","2022","White","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","South West (England)","Female","55","50","43290","42510"
"In post","2022","White","Internal Audit","South West (England)","Male","45","40","44780","42630"
"In post","2022","White","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","Wales","Female","15","15","[c]","[c]"
"In post","2022","White","Internal Audit","Wales","Male","15","15","[c]","[c]"
"In post","2022","White","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","West Midlands (England)","Female","25","20","[c]","[c]"
"In post","2022","White","Internal Audit","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","White","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","Yorkshire and The Humber","Female","20","20","[c]","[c]"
"In post","2022","White","Internal Audit","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2022","White","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Legal","East Midlands (England)","Female","265","235","39010","34160"
"In post","2022","White","Legal","East Midlands (England)","Male","135","130","42030","48080"
"In post","2022","White","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Legal","East of England","Female","290","255","38680","30110"
"In post","2022","White","Legal","East of England","Male","105","105","46530","53050"
"In post","2022","White","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Legal","London","Female","1735","1585","54640","53050"
"In post","2022","White","Legal","London","Male","1095","1070","57330","59660"
"In post","2022","White","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Legal","North East (England)","Female","255","230","38370","32520"
"In post","2022","White","Legal","North East (England)","Male","120","115","42000","40520"
"In post","2022","White","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Legal","North West (England)","Female","675","610","38730","33370"
"In post","2022","White","Legal","North West (England)","Male","360","350","43220","40560"
"In post","2022","White","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Legal","Northern Ireland","Female","20","15","[c]","[c]"
"In post","2022","White","Legal","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2022","White","Legal","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Legal","Scotland","Female","520","485","53120","53490"
"In post","2022","White","Legal","Scotland","Male","245","240","53450","53490"
"In post","2022","White","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Legal","South East (England)","Female","385","350","41200","33370"
"In post","2022","White","Legal","South East (England)","Male","240","225","46730","53050"
"In post","2022","White","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Legal","South West (England)","Female","265","240","42260","45410"
"In post","2022","White","Legal","South West (England)","Male","145","140","47660","50930"
"In post","2022","White","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Legal","Wales","Female","265","240","39110","38000"
"In post","2022","White","Legal","Wales","Male","130","125","44670","45910"
"In post","2022","White","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Legal","West Midlands (England)","Female","290","265","40160","38000"
"In post","2022","White","Legal","West Midlands (England)","Male","135","135","46880","48080"
"In post","2022","White","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Legal","Yorkshire and The Humber","Female","475","430","39580","33370"
"In post","2022","White","Legal","Yorkshire and The Humber","Male","230","225","45430","48080"
"In post","2022","White","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","No function","East Midlands (England)","Female","6610","5920","29180","27570"
"In post","2022","White","No function","East Midlands (England)","Male","4545","4370","31260","27570"
"In post","2022","White","No function","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","No function","East of England","Female","6010","5370","29770","27570"
"In post","2022","White","No function","East of England","Male","4170","4010","31710","29290"
"In post","2022","White","No function","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","No function","London","Female","14100","13365","44740","40050"
"In post","2022","White","No function","London","Male","12345","12130","47290","41660"
"In post","2022","White","No function","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","No function","North East (England)","Female","10500","8975","27060","25120"
"In post","2022","White","No function","North East (England)","Male","6045","5720","28640","26950"
"In post","2022","White","No function","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","No function","North West (England)","Female","18195","16195","28220","27130"
"In post","2022","White","No function","North West (England)","Male","11065","10595","30060","27570"
"In post","2022","White","No function","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","No function","Northern Ireland","Female","770","700","31320","28920"
"In post","2022","White","No function","Northern Ireland","Male","675","650","33240","33080"
"In post","2022","White","No function","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","No function","Overseas","Female","520","515","52710","53370"
"In post","2022","White","No function","Overseas","Male","790","790","54510","54470"
"In post","2022","White","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
