"Status","Year","Ethnicity","Function_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","No function","Outside London","LGBO","155","140","28720","27570"
"In post","2022","Undeclared","No function","Outside London","Undeclared","4350","4010","31090","27570"
"In post","2022","Undeclared","No function","Outside London","Unknown","1970","1715","30630","27570"
"In post","2022","Undeclared","No function","Overseas","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Undeclared","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Overseas","Undeclared","65","65","49870","50880"
"In post","2022","Undeclared","No function","Overseas","Unknown","55","50","52590","52400"
"In post","2022","Undeclared","No function","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","No function","Unknown","Undeclared","15","10","[c]","[c]"
"In post","2022","Undeclared","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","London","Undeclared","100","95","54770","54650"
"In post","2022","Undeclared","Project Delivery","London","Unknown","35","35","46090","41800"
"In post","2022","Undeclared","Project Delivery","Outside London","Heterosexual / straight","80","80","39440","39920"
"In post","2022","Undeclared","Project Delivery","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Outside London","Undeclared","875","840","41020","40470"
"In post","2022","Undeclared","Project Delivery","Outside London","Unknown","140","130","42030","39110"
"In post","2022","Undeclared","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Undeclared","Property","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","London","Undeclared","70","70","44010","38780"
"In post","2022","Undeclared","Property","London","Unknown","55","50","38060","31670"
"In post","2022","Undeclared","Property","Outside London","Heterosexual / straight","70","65","37660","33810"
"In post","2022","Undeclared","Property","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Property","Outside London","Undeclared","270","250","36470","33300"
"In post","2022","Undeclared","Property","Outside London","Unknown","190","165","35380","32890"
"In post","2022","Undeclared","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Undeclared","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","London","Undeclared","100","100","44770","43360"
"In post","2022","Undeclared","Security","London","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Security","Outside London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Undeclared","Security","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Security","Outside London","Undeclared","345","340","34240","33630"
"In post","2022","Undeclared","Security","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","London","Heterosexual / straight","190","185","36570","31520"
"In post","2022","Undeclared","Unknown","London","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","London","Undeclared","700","665","41930","36950"
"In post","2022","Undeclared","Unknown","London","Unknown","25","25","[c]","[c]"
"In post","2022","Undeclared","Unknown","Outside London","Heterosexual / straight","280","260","31210","27370"
"In post","2022","Undeclared","Unknown","Outside London","LGBO","20","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Outside London","Undeclared","2040","1920","32970","28350"
"In post","2022","Undeclared","Unknown","Outside London","Unknown","85","80","34270","31060"
"In post","2022","Undeclared","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Overseas","Undeclared","40","40","[c]","[c]"
"In post","2022","Undeclared","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Analysis","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","London","Undeclared","105","100","51590","53360"
"In post","2022","Unknown","Analysis","London","Unknown","355","345","44560","40310"
"In post","2022","Unknown","Analysis","Outside London","Heterosexual / straight","30","30","36520","36840"
"In post","2022","Unknown","Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Analysis","Outside London","Unknown","430","415","36580","33370"
"In post","2022","Unknown","Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","London","Undeclared","65","65","46440","43310"
"In post","2022","Unknown","Commercial","London","Unknown","670","660","69240","64500"
"In post","2022","Unknown","Commercial","Outside London","Heterosexual / straight","40","35","39060","36900"
"In post","2022","Unknown","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Outside London","Undeclared","30","30","44670","40510"
"In post","2022","Unknown","Commercial","Outside London","Unknown","980","965","56060","53090"
"In post","2022","Unknown","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Communications","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","London","Undeclared","140","135","45950","46580"
"In post","2022","Unknown","Communications","London","Unknown","420","415","46440","42100"
"In post","2022","Unknown","Communications","Outside London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Unknown","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2022","Unknown","Communications","Outside London","Unknown","1470","1435","29670","26820"
"In post","2022","Unknown","Communications","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","London","Heterosexual / straight","35","30","49760","43850"
"In post","2022","Unknown","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","London","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","London","Unknown","500","485","37510","35340"
"In post","2022","Unknown","Counter Fraud","Outside London","Heterosexual / straight","95","85","35600","33370"
"In post","2022","Unknown","Counter Fraud","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Outside London","Undeclared","35","30","35480","33370"
"In post","2022","Unknown","Counter Fraud","Outside London","Unknown","1550","1475","30570","27570"
"In post","2022","Unknown","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Debt","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","London","Unknown","75","70","28590","25880"
"In post","2022","Unknown","Debt","Outside London","Heterosexual / straight","50","45","24880","22080"
"In post","2022","Unknown","Debt","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Debt","Outside London","Unknown","1120","1040","22200","21250"
"In post","2022","Unknown","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","London","Heterosexual / straight","30","30","45770","43120"
"In post","2022","Unknown","Digital, Data & Technology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","London","Undeclared","55","55","44150","41820"
"In post","2022","Unknown","Digital, Data & Technology","London","Unknown","595","590","48870","44750"
"In post","2022","Unknown","Digital, Data & Technology","Outside London","Heterosexual / straight","120","115","37230","33930"
"In post","2022","Unknown","Digital, Data & Technology","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Outside London","Undeclared","130","125","38840","37380"
"In post","2022","Unknown","Digital, Data & Technology","Outside London","Unknown","2085","2050","39490","36350"
"In post","2022","Unknown","Digital, Data & Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Finance","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","London","Undeclared","90","90","45660","40650"
"In post","2022","Unknown","Finance","London","Unknown","290","285","48850","43430"
"In post","2022","Unknown","Finance","Outside London","Heterosexual / straight","70","65","34920","33000"
"In post","2022","Unknown","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Outside London","Undeclared","95","90","37440","32680"
"In post","2022","Unknown","Finance","Outside London","Unknown","905","850","32850","29200"
"In post","2022","Unknown","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
