"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Intellectual Property Office","Monmouthshire and Newport","SCS level","20","20","78460","74550"
"In post","2022","Intellectual Property Office","Monmouthshire and Newport","SEO/HEO","560","540","39150","40310"
"In post","2022","Intellectual Property Office","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","Westminster","EO","5","5","[c]","[c]"
"In post","2022","Intellectual Property Office","Westminster","G6/G7","20","20","64120","63040"
"In post","2022","Intellectual Property Office","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","Westminster","SEO/HEO","25","25","39300","43710"
"In post","2022","Legal Aid Agency","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Birmingham","AA/AO","60","55","21050","20970"
"In post","2022","Legal Aid Agency","Birmingham","EO","30","30","25180","25120"
"In post","2022","Legal Aid Agency","Birmingham","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal Aid Agency","Birmingham","SEO/HEO","15","15","35570","33750"
"In post","2022","Legal Aid Agency","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Brighton and Hove","G6/G7","10","10","[c]","[c]"
"In post","2022","Legal Aid Agency","Brighton and Hove","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Legal Aid Agency","Bristol, City of","AA/AO","30","25","20920","20970"
"In post","2022","Legal Aid Agency","Bristol, City of","EO","20","15","25510","25120"
"In post","2022","Legal Aid Agency","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Bristol, City of","SEO/HEO","10","10","36910","39160"
"In post","2022","Legal Aid Agency","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Cambridgeshire CC","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Legal Aid Agency","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Cardiff and Vale of Glamorgan","AA/AO","10","10","20970","20970"
"In post","2022","Legal Aid Agency","Cardiff and Vale of Glamorgan","EO","10","10","25930","25120"
"In post","2022","Legal Aid Agency","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Cardiff and Vale of Glamorgan","SEO/HEO","10","10","38730","41100"
"In post","2022","Legal Aid Agency","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Darlington","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal Aid Agency","Darlington","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Legal Aid Agency","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Gloucestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Gloucestershire CC","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Legal Aid Agency","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Leeds","AA/AO","20","15","21000","20970"
"In post","2022","Legal Aid Agency","Leeds","EO","15","15","26080","26570"
"In post","2022","Legal Aid Agency","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Leeds","SEO/HEO","15","15","36940","36050"
"In post","2022","Legal Aid Agency","Liverpool","AA/AO","85","80","21060","20970"
"In post","2022","Legal Aid Agency","Liverpool","EO","55","50","25390","25120"
"In post","2022","Legal Aid Agency","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Liverpool","SEO/HEO","45","40","33840","32520"
"In post","2022","Legal Aid Agency","Manchester","AA/AO","15","15","20980","20970"
"In post","2022","Legal Aid Agency","Manchester","EO","25","25","25520","25120"
"In post","2022","Legal Aid Agency","Manchester","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal Aid Agency","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Manchester","SEO/HEO","20","20","35270","34110"
"In post","2022","Legal Aid Agency","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Nottingham","AA/AO","85","75","20970","20970"
"In post","2022","Legal Aid Agency","Nottingham","EO","55","50","25360","25120"
"In post","2022","Legal Aid Agency","Nottingham","G6/G7","5","5","[c]","[c]"
"In post","2022","Legal Aid Agency","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Nottingham","SEO/HEO","25","25","33990","32660"
"In post","2022","Legal Aid Agency","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Tyneside","AA/AO","105","90","20720","20970"
"In post","2022","Legal Aid Agency","Tyneside","EO","85","80","25420","25120"
"In post","2022","Legal Aid Agency","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Tyneside","SEO/HEO","50","50","33010","31480"
"In post","2022","Legal Aid Agency","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","Westminster","AA/AO","15","15","24040","24310"
"In post","2022","Legal Aid Agency","Westminster","EO","25","25","29410","30170"
"In post","2022","Legal Aid Agency","Westminster","G6/G7","40","40","63010","59750"
"In post","2022","Legal Aid Agency","Westminster","SCS level","5","5","[c]","[c]"
"In post","2022","Legal Aid Agency","Westminster","SEO/HEO","70","65","41660","41750"
"In post","2022","Maritime and Coastguard Agency","Aberdeen City and Aberdeenshire","AA/AO","15","15","24780","26840"
"In post","2022","Maritime and Coastguard Agency","Aberdeen City and Aberdeenshire","EO","10","10","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Aberdeen City and Aberdeenshire","SEO/HEO","25","25","41600","38650"
"In post","2022","Maritime and Coastguard Agency","Ards and North Down","AA/AO","10","10","25590","26840"
"In post","2022","Maritime and Coastguard Agency","Ards and North Down","EO","10","10","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Ards and North Down","G6/G7","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Ards and North Down","SEO/HEO","15","15","42030","40480"
"In post","2022","Maritime and Coastguard Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Bexley and Greenwich","EO","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Cardiff and Vale of Glamorgan","AA/AO","15","15","22410","22840"
"In post","2022","Maritime and Coastguard Agency","Cardiff and Vale of Glamorgan","EO","10","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Cardiff and Vale of Glamorgan","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","AA/AO","20","15","25450","26840"
"In post","2022","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","SEO/HEO","15","15","36750","35890"
"In post","2022","Maritime and Coastguard Agency","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","East Kent","AA/AO","30","30","26660","26840"
"In post","2022","Maritime and Coastguard Agency","East Kent","EO","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","East Kent","SEO/HEO","15","15","37290","35730"
"In post","2022","Maritime and Coastguard Agency","East Riding of Yorkshire","AA/AO","25","25","24800","26840"
"In post","2022","Maritime and Coastguard Agency","East Riding of Yorkshire","EO","10","10","29370","30620"
"In post","2022","Maritime and Coastguard Agency","East Riding of Yorkshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","East Riding of Yorkshire","SEO/HEO","25","25","46430","43470"
"In post","2022","Maritime and Coastguard Agency","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Essex Haven Gateway","SEO/HEO","10","10","46230","41370"
"In post","2022","Maritime and Coastguard Agency","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","10","10","64150","64390"
"In post","2022","Maritime and Coastguard Agency","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","25","25","48320","47980"
"In post","2022","Maritime and Coastguard Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Isle of Anglesey","AA/AO","10","10","26420","26840"
"In post","2022","Maritime and Coastguard Agency","Isle of Anglesey","EO","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Isle of Anglesey","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Lincolnshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Na h-Eileanan Siar","AA/AO","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Na h-Eileanan Siar","EO","10","10","31970","31780"
"In post","2022","Maritime and Coastguard Agency","Na h-Eileanan Siar","SEO/HEO","10","10","38430","36800"
"In post","2022","Maritime and Coastguard Agency","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Orkney Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Plymouth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Plymouth","G6/G7","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Plymouth","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Sefton","SEO/HEO","15","15","45540","42370"
"In post","2022","Maritime and Coastguard Agency","Shetland Islands","AA/AO","15","10","27250","26840"
"In post","2022","Maritime and Coastguard Agency","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Shetland Islands","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","South Hampshire","AA/AO","50","50","26550","26840"
"In post","2022","Maritime and Coastguard Agency","South Hampshire","EO","40","40","30920","31130"
"In post","2022","Maritime and Coastguard Agency","South Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","South Hampshire","SEO/HEO","60","60","37890","36040"
"In post","2022","Maritime and Coastguard Agency","South West Wales","AA/AO","10","10","26390","26840"
"In post","2022","Maritime and Coastguard Agency","South West Wales","EO","10","10","31620","31580"
"In post","2022","Maritime and Coastguard Agency","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Southampton","AA/AO","60","55","21880","21840"
"In post","2022","Maritime and Coastguard Agency","Southampton","EO","105","100","26800","26350"
"In post","2022","Maritime and Coastguard Agency","Southampton","G6/G7","115","115","56910","52900"
"In post","2022","Maritime and Coastguard Agency","Southampton","SCS level","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Southampton","SEO/HEO","235","225","37640","38650"
"In post","2022","Maritime and Coastguard Agency","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Swansea","EO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Swansea","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","Tyneside","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Maritime and Coastguard Agency","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
