"Status","Year","Disability","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","East of England","Suffolk CC","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Suffolk CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Suffolk CC","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Thurrock","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","West Essex","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","West Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barking & Dagenham and Havering","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barnet","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barnet","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bexley and Greenwich","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Brent","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Brent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Brent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bromley","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bromley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Camden and City of London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Camden and City of London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Croydon","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Croydon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Croydon","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Croydon","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Ealing","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Enfield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hackney and Newham","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hackney and Newham","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Haringey and Islington","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Harrow and Hillingdon","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Harrow and Hillingdon","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hounslow and Richmond upon Thames","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hounslow and Richmond upon Thames","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Lambeth","Heterosexual / straight","45","[c]","42360","37000"
"Leaver CS","2022","Declared disabled","London","Lambeth","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Lambeth","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Lewisham and Southwark","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Lewisham and Southwark","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Redbridge and Waltham Forest","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Tower Hamlets","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Tower Hamlets","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Tower Hamlets","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Tower Hamlets","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Wandsworth","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Westminster","Heterosexual / straight","205","[c]","42570","37510"
"Leaver CS","2022","Declared disabled","London","Westminster","LGBO","65","[c]","40390","34020"
"Leaver CS","2022","Declared disabled","London","Westminster","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Westminster","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Darlington","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Darlington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Durham","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Hartlepool and Stockton-on-Tees","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Northumberland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","South Teesside","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Sunderland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Sunderland","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Tyneside","Heterosexual / straight","75","[c]","25940","21260"
"Leaver CS","2022","Declared disabled","North East (England)","Tyneside","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Tyneside","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Tyneside","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Blackpool","Heterosexual / straight","50","[c]","24790","21260"
"Leaver CS","2022","Declared disabled","North West (England)","Blackpool","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Blackpool","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Cheshire East","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Cheshire West and Chester","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
