"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Statistics","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","London","Female","60","55","48610","46350"
"In post","2022","Asian","Statistics","London","Male","70","70","42750","40310"
"In post","2022","Asian","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","Asian","Statistics","North West (England)","Male","5","5","[c]","[c]"
"In post","2022","Asian","Statistics","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","South East (England)","Female","5","5","[c]","[c]"
"In post","2022","Asian","Statistics","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Wales","Female","5","5","[c]","[c]"
"In post","2022","Asian","Statistics","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Statistics","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","East Midlands (England)","Female","75","70","34210","33370"
"In post","2022","Asian","Tax","East Midlands (England)","Male","110","105","33090","33080"
"In post","2022","Asian","Tax","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","London","Female","245","235","39460","37930"
"In post","2022","Asian","Tax","London","Male","280","270","42660","37930"
"In post","2022","Asian","Tax","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","North East (England)","Female","25","25","[c]","[c]"
"In post","2022","Asian","Tax","North East (England)","Male","25","25","[c]","[c]"
"In post","2022","Asian","Tax","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","North West (England)","Female","115","110","27930","26590"
"In post","2022","Asian","Tax","North West (England)","Male","210","205","30760","26820"
"In post","2022","Asian","Tax","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","Scotland","Female","25","20","[c]","[c]"
"In post","2022","Asian","Tax","Scotland","Male","25","25","[c]","[c]"
"In post","2022","Asian","Tax","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","South East (England)","Female","20","20","[c]","[c]"
"In post","2022","Asian","Tax","South East (England)","Male","10","10","[c]","[c]"
"In post","2022","Asian","Tax","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","South West (England)","Female","10","10","[c]","[c]"
"In post","2022","Asian","Tax","South West (England)","Male","10","10","[c]","[c]"
"In post","2022","Asian","Tax","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","Wales","Female","35","35","29080","26820"
"In post","2022","Asian","Tax","Wales","Male","45","45","26980","26820"
"In post","2022","Asian","Tax","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","West Midlands (England)","Female","150","145","31060","33080"
"In post","2022","Asian","Tax","West Midlands (England)","Male","230","225","33310","33080"
"In post","2022","Asian","Tax","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Tax","Yorkshire and The Humber","Female","115","105","29700","26820"
"In post","2022","Asian","Tax","Yorkshire and The Humber","Male","200","195","29560","26820"
"In post","2022","Asian","Tax","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","East Midlands (England)","Female","20","20","[c]","[c]"
"In post","2022","Asian","Unknown","East Midlands (England)","Male","20","20","[c]","[c]"
"In post","2022","Asian","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","London","Female","405","395","44360","40600"
"In post","2022","Asian","Unknown","London","Male","315","315","46190","40600"
"In post","2022","Asian","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","North East (England)","Female","15","15","[c]","[c]"
"In post","2022","Asian","Unknown","North East (England)","Male","20","15","[c]","[c]"
"In post","2022","Asian","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","North West (England)","Female","55","50","34110","33080"
"In post","2022","Asian","Unknown","North West (England)","Male","95","95","29610","26590"
"In post","2022","Asian","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Scotland","Female","125","120","34780","31540"
"In post","2022","Asian","Unknown","Scotland","Male","100","100","36580","32000"
"In post","2022","Asian","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","South East (England)","Female","5","5","[c]","[c]"
"In post","2022","Asian","Unknown","South East (England)","Male","10","10","[c]","[c]"
"In post","2022","Asian","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","South West (England)","Female","5","5","[c]","[c]"
"In post","2022","Asian","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Wales","Female","5","5","[c]","[c]"
"In post","2022","Asian","Unknown","Wales","Male","10","10","[c]","[c]"
"In post","2022","Asian","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","West Midlands (England)","Female","55","50","29030","27570"
"In post","2022","Asian","Unknown","West Midlands (England)","Male","65","65","31900","32000"
"In post","2022","Asian","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Yorkshire and The Humber","Female","40","35","30190","26740"
"In post","2022","Asian","Unknown","Yorkshire and The Humber","Male","55","55","30240","26820"
"In post","2022","Asian","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinarian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","London","Female","70","70","39450","37760"
"In post","2022","Black","Commercial","London","Male","30","30","41670","40850"
