"Status","Year","Disability","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Outer London - South","SEO","Heterosexual / straight","40","40","44970","43810"
"In post","2022","Undeclared","Outer London - South","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","SEO","Undeclared","45","45","45170","43990"
"In post","2022","Undeclared","Outer London - South","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","AA","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","AA","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","AA","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","AO","Heterosexual / straight","45","45","28060","25630"
"In post","2022","Undeclared","Outer London - West and North West","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","AO","Undeclared","30","25","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","AO","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","EO","Heterosexual / straight","80","75","30280","30410"
"In post","2022","Undeclared","Outer London - West and North West","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","EO","Undeclared","95","85","30330","30500"
"In post","2022","Undeclared","Outer London - West and North West","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","G6","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","HEO","Heterosexual / straight","30","30","35870","36080"
"In post","2022","Undeclared","Outer London - West and North West","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","HEO","Undeclared","35","30","37300","36950"
"In post","2022","Undeclared","Outer London - West and North West","HEO","Unknown","15","10","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","SEO","Undeclared","25","25","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","SEO","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Overseas","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","Undeclared","Overseas","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","G6","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Overseas","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","G7","Undeclared","25","25","[c]","[c]"
"In post","2022","Undeclared","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","HEO","Undeclared","30","30","[c]","[c]"
"In post","2022","Undeclared","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Overseas","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","SEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","AA","Heterosexual / straight","35","30","20670","20890"
"In post","2022","Undeclared","Shropshire and Staffordshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","AA","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","AA","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","AO","Heterosexual / straight","95","85","24390","21830"
"In post","2022","Undeclared","Shropshire and Staffordshire","AO","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","AO","Undeclared","60","55","23520","21900"
"In post","2022","Undeclared","Shropshire and Staffordshire","AO","Unknown","35","30","29180","31650"
"In post","2022","Undeclared","Shropshire and Staffordshire","EO","Heterosexual / straight","90","85","28840","27570"
"In post","2022","Undeclared","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","EO","Undeclared","80","75","27740","27380"
"In post","2022","Undeclared","Shropshire and Staffordshire","EO","Unknown","25","20","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","HEO","Heterosexual / straight","35","35","34190","33300"
"In post","2022","Undeclared","Shropshire and Staffordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","HEO","Undeclared","40","35","34010","33370"
"In post","2022","Undeclared","Shropshire and Staffordshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","SEO","Heterosexual / straight","35","35","42950","40580"
"In post","2022","Undeclared","Shropshire and Staffordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","SEO","Undeclared","25","20","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","AA","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","AA","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","AO","Heterosexual / straight","65","60","24300","21680"
"In post","2022","Undeclared","South Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","AO","Undeclared","50","50","25460","21680"
"In post","2022","Undeclared","South Yorkshire","AO","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","EO","Heterosexual / straight","80","70","28510","27570"
"In post","2022","Undeclared","South Yorkshire","EO","LGBO","10","5","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","EO","Undeclared","45","40","27760","27570"
"In post","2022","Undeclared","South Yorkshire","EO","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","G7","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","G7","Undeclared","20","20","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","HEO","Heterosexual / straight","50","50","32470","31460"
"In post","2022","Undeclared","South Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","HEO","Undeclared","35","35","32450","31990"
"In post","2022","Undeclared","South Yorkshire","HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","SEO","Heterosexual / straight","45","45","39810","37450"
"In post","2022","Undeclared","South Yorkshire","SEO","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","SEO","Undeclared","30","30","40950","37830"
"In post","2022","Undeclared","South Yorkshire","SEO","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","AO","Undeclared","30","25","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","EO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","EO","Undeclared","20","20","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","SEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","AA","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","AA","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","AA","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","AO","Heterosexual / straight","90","80","26090","22610"
