"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Operational Delivery","95","[c]","29820","27570"
"Leaver CS","2022","Declared disabled","Black","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Other","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Policy","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Operational Delivery","85","[c]","26400","27220"
"Leaver CS","2022","Declared disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Other","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Operational Delivery","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Counter Fraud","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Finance","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Operational Delivery","90","[c]","29120","26880"
"Leaver CS","2022","Declared disabled","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Other","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Operational Delivery","45","[c]","29390","27570"
"Leaver CS","2022","Declared disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Other","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Security","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Commercial","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Communications","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Counter Fraud","35","[c]","26520","27570"
"Leaver CS","2022","Declared disabled","White","Digital, Data and Technology","85","[c]","37020","33840"
