"Status","Year","Age","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Security","HM Revenue and Customs","Female","20","20","[c]","[c]"
"In post","2022","40-49","Security","HM Revenue and Customs","Male","35","35","51130","55210"
"In post","2022","40-49","Security","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Ministry of Defence","Female","285","275","31780","29250"
"In post","2022","40-49","Security","Ministry of Defence","Male","1110","1105","32620","33300"
"In post","2022","40-49","Security","Ministry of Justice","Female","105","100","41410","38160"
"In post","2022","40-49","Security","Ministry of Justice","Male","110","110","41760","38750"
"In post","2022","40-49","Security","National Crime Agency","Female","10","10","[c]","[c]"
"In post","2022","40-49","Security","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","UK Statistics Authority","Male","10","10","[c]","[c]"
"In post","2022","40-49","Security","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Attorney General's Departments","Female","30","30","46690","50850"
"In post","2022","40-49","Unknown","Attorney General's Departments","Male","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Department for Business, Energy and Industrial Strategy","Female","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Department for Environment, Food and Rural Affairs","Female","30","30","42360","40030"
"In post","2022","40-49","Unknown","Department for Environment, Food and Rural Affairs","Male","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Department for Work and Pensions","Female","235","215","40970","35310"
"In post","2022","40-49","Unknown","Department for Work and Pensions","Male","160","160","40930","35310"
"In post","2022","40-49","Unknown","Department of Health and Social Care","Female","30","25","[c]","[c]"
"In post","2022","40-49","Unknown","Department of Health and Social Care","Male","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","Foreign, Commonwealth and Development Office","Female","30","30","52240","54240"
"In post","2022","40-49","Unknown","Foreign, Commonwealth and Development Office","Male","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Home Office","Female","4825","4345","34220","29080"
"In post","2022","40-49","Unknown","Home Office","Male","4400","4345","35000","29080"
"In post","2022","40-49","Unknown","Ministry of Defence","Female","2130","1985","32840","26670"
"In post","2022","40-49","Unknown","Ministry of Defence","Male","1750","1730","36230","32700"
"In post","2022","40-49","Unknown","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Office of the Secretary of State for Scotland","Female","10","5","[c]","[c]"
"In post","2022","40-49","Unknown","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Scottish Government","Female","2180","2020","44310","39660"
"In post","2022","40-49","Unknown","Scottish Government","Male","1740","1725","45480","40810"
"In post","2022","40-49","Unknown","Welsh Government","Female","1095","1015","43730","38160"
"In post","2022","40-49","Unknown","Welsh Government","Male","680","670","46100","41980"
"In post","2022","50-59","Analysis","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Chancellor's other departments","Female","10","5","[c]","[c]"
"In post","2022","50-59","Analysis","Chancellor's other departments","Male","15","10","[c]","[c]"
"In post","2022","50-59","Analysis","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Competition and Markets Authority","Female","10","10","[c]","[c]"
"In post","2022","50-59","Analysis","Competition and Markets Authority","Male","15","15","[c]","[c]"
"In post","2022","50-59","Analysis","Department for Business, Energy and Industrial Strategy","Female","15","15","[c]","[c]"
"In post","2022","50-59","Analysis","Department for Business, Energy and Industrial Strategy","Male","25","25","[c]","[c]"
"In post","2022","50-59","Analysis","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Department for Education","Female","15","15","[c]","[c]"
"In post","2022","50-59","Analysis","Department for Education","Male","10","10","[c]","[c]"
"In post","2022","50-59","Analysis","Department for Environment, Food and Rural Affairs","Female","45","40","36760","35900"
"In post","2022","50-59","Analysis","Department for Environment, Food and Rural Affairs","Male","65","65","41780","40320"
"In post","2022","50-59","Analysis","Department for International Trade","Female","5","5","[c]","[c]"
"In post","2022","50-59","Analysis","Department for International Trade","Male","10","10","[c]","[c]"
"In post","2022","50-59","Analysis","Department for Levelling Up, Housing and Communities","Female","10","10","[c]","[c]"
"In post","2022","50-59","Analysis","Department for Levelling Up, Housing and Communities","Male","15","15","[c]","[c]"
"In post","2022","50-59","Analysis","Department for Transport","Female","20","20","[c]","[c]"
"In post","2022","50-59","Analysis","Department for Transport","Male","30","30","[c]","[c]"
"In post","2022","50-59","Analysis","Department for Work and Pensions","Female","50","45","51520","52150"
"In post","2022","50-59","Analysis","Department for Work and Pensions","Male","45","45","55190","57490"
"In post","2022","50-59","Analysis","Department of Health and Social Care","Female","25","25","[c]","[c]"
"In post","2022","50-59","Analysis","Department of Health and Social Care","Male","25","25","[c]","[c]"
"In post","2022","50-59","Analysis","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Foreign, Commonwealth and Development Office","Male","10","10","[c]","[c]"
"In post","2022","50-59","Analysis","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","HM Revenue and Customs","Female","40","40","52820","55210"
"In post","2022","50-59","Analysis","HM Revenue and Customs","Male","55","55","52810","47240"
"In post","2022","50-59","Analysis","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","HM Treasury","Male","10","10","[c]","[c]"
"In post","2022","50-59","Analysis","Ministry of Defence","Female","40","40","40290","39900"
"In post","2022","50-59","Analysis","Ministry of Defence","Male","85","80","45430","47010"
"In post","2022","50-59","Analysis","Ministry of Justice","Female","35","35","49950","46420"
"In post","2022","50-59","Analysis","Ministry of Justice","Male","40","40","49900","43650"
"In post","2022","50-59","Analysis","Office for Standards in Education, Children's Services and Skills","Female","10","10","[c]","[c]"
"In post","2022","50-59","Analysis","Office for Standards in Education, Children's Services and Skills","Male","15","15","[c]","[c]"
"In post","2022","50-59","Analysis","Office of Gas and Electricity Markets","Female","5","5","[c]","[c]"
"In post","2022","50-59","Analysis","Office of Gas and Electricity Markets","Male","10","10","[c]","[c]"
"In post","2022","50-59","Analysis","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Office of Rail and Road","Male","5","5","[c]","[c]"
"In post","2022","50-59","Analysis","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Scottish Government","Male","5","5","[c]","[c]"
"In post","2022","50-59","Analysis","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","UK Statistics Authority","Female","115","105","38230","31860"
"In post","2022","50-59","Analysis","UK Statistics Authority","Male","100","100","48290","43980"
"In post","2022","50-59","Analysis","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Water Services Regulation Authority","Male","5","5","[c]","[c]"
"In post","2022","50-59","Analysis","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Attorney General's Departments","Female","5","5","[c]","[c]"
"In post","2022","50-59","Commercial","Attorney General's Departments","Male","5","5","[c]","[c]"
"In post","2022","50-59","Commercial","Cabinet Office","Female","260","255","64890","62630"
"In post","2022","50-59","Commercial","Cabinet Office","Male","315","315","76850","67510"
"In post","2022","50-59","Commercial","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Department for Business, Energy and Industrial Strategy","Female","35","35","43560","44210"
"In post","2022","50-59","Commercial","Department for Business, Energy and Industrial Strategy","Male","35","35","48450","47960"
