"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","White","Legal","AA/AO","75","70","22240","22080"
"In post","2022","50-59","White","Legal","EO","230","215","28680","28920"
"In post","2022","50-59","White","Legal","G6/G7","1240","1160","61600","60870"
"In post","2022","50-59","White","Legal","SCS level","140","140","90270","83460"
"In post","2022","50-59","White","Legal","SEO/HEO","835","780","40620","40440"
"In post","2022","50-59","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Medicine","AA/AO","45","40","23290","23280"
"In post","2022","50-59","White","Medicine","EO","85","80","32430","31530"
"In post","2022","50-59","White","Medicine","G6/G7","175","155","76290","78480"
"In post","2022","50-59","White","Medicine","SCS level","75","70","115850","114000"
"In post","2022","50-59","White","Medicine","SEO/HEO","170","160","40730","39030"
"In post","2022","50-59","White","Operational Delivery","AA/AO","21215","18685","22950","21300"
"In post","2022","50-59","White","Operational Delivery","EO","20050","18360","28110","27570"
"In post","2022","50-59","White","Operational Delivery","G6/G7","2545","2510","60250","57670"
"In post","2022","50-59","White","Operational Delivery","SCS level","305","300","92910","85720"
"In post","2022","50-59","White","Operational Delivery","SEO/HEO","10165","9780","37720","36130"
"In post","2022","50-59","White","Operational Delivery","Unknown","3075","2890","31690","28200"
"In post","2022","50-59","White","Operational Research","AA/AO","10","5","[c]","[c]"
"In post","2022","50-59","White","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Operational Research","G6/G7","95","90","57770","57490"
"In post","2022","50-59","White","Operational Research","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","White","Operational Research","SEO/HEO","45","40","39600","39750"
"In post","2022","50-59","White","Other","AA/AO","3195","3010","21190","21260"
"In post","2022","50-59","White","Other","EO","2330","2215","27300","27570"
"In post","2022","50-59","White","Other","G6/G7","505","490","61490","59170"
"In post","2022","50-59","White","Other","SCS level","120","115","99670","88430"
"In post","2022","50-59","White","Other","SEO/HEO","1835","1790","36370","35070"
"In post","2022","50-59","White","Other","Unknown","35","35","[c]","[c]"
"In post","2022","50-59","White","Planning","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Planning","G6/G7","25","25","[c]","[c]"
"In post","2022","50-59","White","Planning","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Planning","SEO/HEO","20","15","[c]","[c]"
"In post","2022","50-59","White","Planning Inspectors","G6/G7","110","100","58410","58810"
"In post","2022","50-59","White","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Policy","AA/AO","125","120","23940","24110"
"In post","2022","50-59","White","Policy","EO","385","370","28980","29200"
"In post","2022","50-59","White","Policy","G6/G7","1845","1800","60340","59650"
"In post","2022","50-59","White","Policy","SCS level","425","415","91820","81750"
"In post","2022","50-59","White","Policy","SEO/HEO","1650","1595","38850","38160"
"In post","2022","50-59","White","Policy","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","White","Project Delivery","AA/AO","115","100","21620","21260"
"In post","2022","50-59","White","Project Delivery","EO","240","215","27560","27570"
"In post","2022","50-59","White","Project Delivery","G6/G7","1370","1345","58430","55620"
"In post","2022","50-59","White","Project Delivery","SCS level","140","140","92900","86160"
"In post","2022","50-59","White","Project Delivery","SEO/HEO","1780","1720","37970","38530"
"In post","2022","50-59","White","Project Delivery","Unknown","120","115","53340","54030"
"In post","2022","50-59","White","Property","AA/AO","265","255","19940","19050"
"In post","2022","50-59","White","Property","EO","330","315","27430","27000"
"In post","2022","50-59","White","Property","G6/G7","510","505","59260","58090"
"In post","2022","50-59","White","Property","SCS level","40","40","85050","80000"
"In post","2022","50-59","White","Property","SEO/HEO","940","915","38620","37300"
"In post","2022","50-59","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Psychology","AA/AO","15","10","[c]","[c]"
"In post","2022","50-59","White","Psychology","EO","40","40","27350","27380"
"In post","2022","50-59","White","Psychology","G6/G7","25","20","[c]","[c]"
"In post","2022","50-59","White","Psychology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Psychology","SEO/HEO","60","55","40300","38990"
"In post","2022","50-59","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Science and Engineering","AA/AO","230","225","22270","22750"
"In post","2022","50-59","White","Science and Engineering","EO","310","305","26890","26410"
"In post","2022","50-59","White","Science and Engineering","G6/G7","875","850","57370","56440"
"In post","2022","50-59","White","Science and Engineering","SCS level","35","35","98380","94770"
"In post","2022","50-59","White","Science and Engineering","SEO/HEO","1225","1175","39090","39650"
"In post","2022","50-59","White","Science and Engineering","Unknown","135","130","54000","47660"
"In post","2022","50-59","White","Security","AA/AO","1600","1580","27120","21380"
"In post","2022","50-59","White","Security","EO","345","340","35280","30990"
"In post","2022","50-59","White","Security","G6/G7","155","155","59740","57570"
"In post","2022","50-59","White","Security","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","White","Security","SEO/HEO","580","570","41350","38160"
"In post","2022","50-59","White","Security","Unknown","50","50","33950","27370"
"In post","2022","50-59","White","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Social Research","G6/G7","45","45","61720","60560"
"In post","2022","50-59","White","Social Research","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","White","Social Research","SEO/HEO","30","25","[c]","[c]"
"In post","2022","50-59","White","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Statistics","EO","20","20","[c]","[c]"
"In post","2022","50-59","White","Statistics","G6/G7","105","100","61440","61210"
"In post","2022","50-59","White","Statistics","SCS level","20","20","[c]","[c]"
"In post","2022","50-59","White","Statistics","SEO/HEO","90","85","38360","38050"
"In post","2022","50-59","White","Tax","AA/AO","245","225","21600","21250"
"In post","2022","50-59","White","Tax","EO","555","510","28070","26820"
"In post","2022","50-59","White","Tax","G6/G7","715","695","60750","56120"
"In post","2022","50-59","White","Tax","SCS level","35","35","81950","78960"
"In post","2022","50-59","White","Tax","SEO/HEO","1570","1510","37290","35980"
"In post","2022","50-59","White","Unknown","AA/AO","685","645","24020","23230"
"In post","2022","50-59","White","Unknown","EO","645","620","29170","28990"
"In post","2022","50-59","White","Unknown","G6/G7","1340","1310","64160","62170"
"In post","2022","50-59","White","Unknown","SCS level","285","280","100340","93270"
"In post","2022","50-59","White","Unknown","SEO/HEO","1600","1555","40080","39660"
"In post","2022","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Veterinarian","G6/G7","30","30","56860","54730"
"In post","2022","50-59","White","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Veterinarian","SEO/HEO","35","30","44260","45660"
"In post","2022","60-64","Asian","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Counter Fraud","AA/AO","25","20","[c]","[c]"
"In post","2022","60-64","Asian","Counter Fraud","EO","25","20","[c]","[c]"
"In post","2022","60-64","Asian","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Digital, Data and Technology","EO","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Digital, Data and Technology","G6/G7","10","10","[c]","[c]"
"In post","2022","60-64","Asian","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Digital, Data and Technology","SEO/HEO","15","10","[c]","[c]"
"In post","2022","60-64","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Finance","AA/AO","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Finance","EO","10","10","[c]","[c]"
"In post","2022","60-64","Asian","Finance","G6/G7","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Finance","SEO/HEO","35","35","39310","37610"
"In post","2022","60-64","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Geography","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Geography","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Human Resources","AA/AO","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Human Resources","SEO/HEO","10","10","[c]","[c]"
"In post","2022","60-64","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Intelligence Analysis","EO","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Internal Audit","SEO/HEO","5","5","[c]","[c]"
"In post","2022","60-64","Asian","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Legal","G6/G7","15","15","[c]","[c]"
"In post","2022","60-64","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Legal","SEO/HEO","10","5","[c]","[c]"
"In post","2022","60-64","Asian","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Medicine","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Operational Delivery","AA/AO","440","370","23590","23720"
"In post","2022","60-64","Asian","Operational Delivery","EO","380","315","29510","29370"
"In post","2022","60-64","Asian","Operational Delivery","G6/G7","10","10","[c]","[c]"
"In post","2022","60-64","Asian","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Operational Delivery","SEO/HEO","100","90","38960","37620"
"In post","2022","60-64","Asian","Operational Delivery","Unknown","40","35","32740","28200"
"In post","2022","60-64","Asian","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Other","AA/AO","55","45","22820","23230"
"In post","2022","60-64","Asian","Other","EO","30","30","27610","28650"
"In post","2022","60-64","Asian","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Other","SCS level","[c]","[c]","[c]","[c]"
