"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other ethnicity","Operational Delivery","Male","55","[c]","30370","27570"
"Leaver CS","2022","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Other","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Other","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Policy","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Policy","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","Male","75","[c]","39560","36840"
"Leaver CS","2022","Undeclared","Economics","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Economics","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intelligence Analysis","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","Female","30","[c]","34320","29250"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Operational Delivery","Female","360","[c]","28030","25630"
"Leaver CS","2022","Undeclared","Operational Delivery","Male","400","[c]","30750","27570"
"Leaver CS","2022","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","Female","50","[c]","27260","22150"
"Leaver CS","2022","Undeclared","Other","Male","70","[c]","30260","26670"
"Leaver CS","2022","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Male","75","[c]","41290","40230"
"Leaver CS","2022","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Male","35","[c]","34930","39070"
"Leaver CS","2022","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","125","[c]","31910","28330"
"Leaver CS","2022","Undeclared","Unknown","Male","145","[c]","40970","34710"
"Leaver CS","2022","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Female","70","[c]","38990","31970"
"Leaver CS","2022","Unknown","Communications","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Female","90","[c]","42360","38310"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Male","205","[c]","40790","38450"
"Leaver CS","2022","Unknown","Economics","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Female","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Male","50","[c]","33930","30830"
"Leaver CS","2022","Unknown","Geography","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Female","45","[c]","26440","24630"
"Leaver CS","2022","Unknown","Human Resources","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","International Trade","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","International Trade","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","Female","50","[c]","40870","34350"
"Leaver CS","2022","Unknown","Medicine","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","Female","2120","[c]","26990","22680"
"Leaver CS","2022","Unknown","Operational Delivery","Male","1925","[c]","28520","24920"
"Leaver CS","2022","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","Female","190","[c]","30010","27400"
"Leaver CS","2022","Unknown","Other","Male","385","[c]","33360","30780"
"Leaver CS","2022","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","Female","220","[c]","39120","34020"
"Leaver CS","2022","Unknown","Policy","Male","180","[c]","42960","38840"
"Leaver CS","2022","Unknown","Project Delivery","Female","35","[c]","39270","37370"
"Leaver CS","2022","Unknown","Project Delivery","Male","50","[c]","40250","39670"
"Leaver CS","2022","Unknown","Property","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Male","40","[c]","32270","26030"
"Leaver CS","2022","Unknown","Psychology","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Psychology","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Male","95","[c]","30080","26070"
"Leaver CS","2022","Unknown","Security","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Male","90","[c]","28930","25610"
"Leaver CS","2022","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","1515","[c]","33440","27570"
"Leaver CS","2022","Unknown","Unknown","Male","1335","[c]","38980","29250"
"Leaver CS","2022","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","Female","125","[c]","36790","34470"
"Leaver CS","2022","White","Commercial","Male","120","[c]","42260","38200"
"Leaver CS","2022","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","Female","115","[c]","39730","37420"
"Leaver CS","2022","White","Communications","Male","85","[c]","39050","36840"
"Leaver CS","2022","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","Female","115","[c]","28020","27570"
"Leaver CS","2022","White","Counter Fraud","Male","85","[c]","29220","27570"
"Leaver CS","2022","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data and Technology","Female","245","[c]","39510","36780"
"Leaver CS","2022","White","Digital, Data and Technology","Male","545","[c]","42990","39700"
"Leaver CS","2022","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Economics","Female","40","[c]","38160","33610"
"Leaver CS","2022","White","Economics","Male","55","[c]","39160","34720"
"Leaver CS","2022","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","Female","225","[c]","36770","33000"
"Leaver CS","2022","White","Finance","Male","210","[c]","43750","36820"
"Leaver CS","2022","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Geography","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Geography","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","Female","275","[c]","37240","32790"
"Leaver CS","2022","White","Human Resources","Male","120","[c]","41100","36330"
"Leaver CS","2022","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Inspector of Education and Training","Female","75","[c]","63690","64500"
"Leaver CS","2022","White","Inspector of Education and Training","Male","35","[c]","72510","75500"
"Leaver CS","2022","White","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Intelligence Analysis","Female","40","[c]","30300","27370"
"Leaver CS","2022","White","Intelligence Analysis","Male","55","[c]","32580","30500"
"Leaver CS","2022","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","International Trade","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","White","International Trade","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Knowledge and Information Management","Female","220","[c]","34190","29270"
"Leaver CS","2022","White","Knowledge and Information Management","Male","100","[c]","37280","36330"
"Leaver CS","2022","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Legal","Female","200","[c]","55480","55000"
"Leaver CS","2022","White","Legal","Male","150","[c]","58570","55000"
"Leaver CS","2022","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Medicine","Female","195","[c]","53790","39030"
"Leaver CS","2022","White","Medicine","Male","90","[c]","71420","75870"
"Leaver CS","2022","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Delivery","Female","8145","[c]","27830","26120"
"Leaver CS","2022","White","Operational Delivery","Male","6120","[c]","29220","27370"
"Leaver CS","2022","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Research","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Research","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Other","Female","935","[c]","27420","22080"
