"Status","Year","Parent_department","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Revenue and Customs","North West (England)","Outside London","SEO/HEO","5030","4840","35780","33370"
"In post","2022","HM Revenue and Customs","Northern Ireland","Outside London","AA/AO","730","660","21400","21250"
"In post","2022","HM Revenue and Customs","Northern Ireland","Outside London","EO","645","605","26810","26820"
"In post","2022","HM Revenue and Customs","Northern Ireland","Outside London","G6/G7","190","185","57120","55210"
"In post","2022","HM Revenue and Customs","Northern Ireland","Outside London","SCS level","10","5","[c]","[c]"
"In post","2022","HM Revenue and Customs","Northern Ireland","Outside London","SEO/HEO","790","765","35310","33370"
"In post","2022","HM Revenue and Customs","Scotland","Outside London","AA/AO","3210","2800","21450","21250"
"In post","2022","HM Revenue and Customs","Scotland","Outside London","EO","1745","1585","26850","26820"
"In post","2022","HM Revenue and Customs","Scotland","Outside London","G6/G7","570","550","57570","55210"
"In post","2022","HM Revenue and Customs","Scotland","Outside London","SCS level","20","20","88300","77460"
"In post","2022","HM Revenue and Customs","Scotland","Outside London","SEO/HEO","2240","2135","35360","33370"
"In post","2022","HM Revenue and Customs","South East (England)","Outside London","AA/AO","680","585","21690","21250"
"In post","2022","HM Revenue and Customs","South East (England)","Outside London","EO","665","590","27780","26880"
"In post","2022","HM Revenue and Customs","South East (England)","Outside London","G6/G7","240","230","58630","55210"
"In post","2022","HM Revenue and Customs","South East (England)","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs","South East (England)","Outside London","SEO/HEO","825","765","36910","35980"
"In post","2022","HM Revenue and Customs","South West (England)","Outside London","AA/AO","385","355","21880","22010"
"In post","2022","HM Revenue and Customs","South West (England)","Outside London","EO","445","415","26930","26820"
"In post","2022","HM Revenue and Customs","South West (England)","Outside London","G6/G7","350","335","58360","55210"
"In post","2022","HM Revenue and Customs","South West (England)","Outside London","SCS level","15","15","81500","78960"
"In post","2022","HM Revenue and Customs","South West (England)","Outside London","SEO/HEO","855","815","35930","33370"
"In post","2022","HM Revenue and Customs","Wales","Outside London","AA/AO","1375","1220","21480","21250"
"In post","2022","HM Revenue and Customs","Wales","Outside London","EO","1295","1225","26760","26820"
"In post","2022","HM Revenue and Customs","Wales","Outside London","G6/G7","360","350","56620","55210"
"In post","2022","HM Revenue and Customs","Wales","Outside London","SCS level","15","15","82770","74700"
"In post","2022","HM Revenue and Customs","Wales","Outside London","SEO/HEO","1615","1555","35210","33370"
"In post","2022","HM Revenue and Customs","West Midlands (England)","Outside London","AA/AO","965","875","21420","21250"
"In post","2022","HM Revenue and Customs","West Midlands (England)","Outside London","EO","1115","1050","26950","26820"
"In post","2022","HM Revenue and Customs","West Midlands (England)","Outside London","G6/G7","650","625","57970","55210"
"In post","2022","HM Revenue and Customs","West Midlands (England)","Outside London","SCS level","35","35","84110","75080"
"In post","2022","HM Revenue and Customs","West Midlands (England)","Outside London","SEO/HEO","2000","1915","36090","33370"
"In post","2022","HM Revenue and Customs","Yorkshire and The Humber","Outside London","AA/AO","1555","1365","21440","21250"
"In post","2022","HM Revenue and Customs","Yorkshire and The Humber","Outside London","EO","1520","1435","26910","26820"
"In post","2022","HM Revenue and Customs","Yorkshire and The Humber","Outside London","G6/G7","600","575","57980","55210"
"In post","2022","HM Revenue and Customs","Yorkshire and The Humber","Outside London","SCS level","25","25","85570","77490"
"In post","2022","HM Revenue and Customs","Yorkshire and The Humber","Outside London","SEO/HEO","1880","1800","35640","33370"
"In post","2022","HM Treasury","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","East of England","Outside London","AA/AO","15","15","21100","20750"
"In post","2022","HM Treasury","East of England","Outside London","EO","25","25","24540","24000"
"In post","2022","HM Treasury","East of England","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","HM Treasury","East of England","Outside London","SEO/HEO","20","20","33070","30130"
"In post","2022","HM Treasury","London","London","AA/AO","45","45","23150","22750"
"In post","2022","HM Treasury","London","London","EO","200","195","27390","26780"
"In post","2022","HM Treasury","London","London","G6/G7","1035","1010","59260","57000"
"In post","2022","HM Treasury","London","London","SCS level","175","170","87760","78000"
"In post","2022","HM Treasury","London","London","SEO/HEO","860","845","35840","33610"
"In post","2022","HM Treasury","North East (England)","Outside London","EO","20","20","25490","24190"
"In post","2022","HM Treasury","North East (England)","Outside London","G6/G7","55","50","54480","52500"
"In post","2022","HM Treasury","North East (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","HM Treasury","North East (England)","Outside London","SEO/HEO","60","55","33570","30730"
"In post","2022","HM Treasury","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","North West (England)","Outside London","G6/G7","15","15","56020","52160"
"In post","2022","HM Treasury","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","North West (England)","Outside London","SEO/HEO","30","30","38000","39200"
"In post","2022","HM Treasury","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Scotland","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","HM Treasury","South East (England)","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","HM Treasury","South East (England)","Outside London","SEO/HEO","10","10","37710","34090"
"In post","2022","HM Treasury","South West (England)","Outside London","G6/G7","15","15","57420","59310"
"In post","2022","HM Treasury","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","South West (England)","Outside London","SEO/HEO","25","25","41340","40360"
"In post","2022","HM Treasury","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Wales","Outside London","G6/G7","15","15","56360","59130"
"In post","2022","HM Treasury","Wales","Outside London","SEO/HEO","10","10","40980","39980"
"In post","2022","HM Treasury","West Midlands (England)","Outside London","G6/G7","10","10","56130","51760"
"In post","2022","HM Treasury","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","West Midlands (England)","Outside London","SEO/HEO","20","15","40830","42900"
"In post","2022","HM Treasury","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Yorkshire and The Humber","Outside London","G6/G7","25","25","54400","49900"
"In post","2022","HM Treasury","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Yorkshire and The Humber","Outside London","SEO/HEO","35","35","37380","39200"
"In post","2022","Home Office","East Midlands (England)","Outside London","AA/AO","35","35","21680","21680"
"In post","2022","Home Office","East Midlands (England)","Outside London","EO","160","140","26560","25310"
"In post","2022","Home Office","East Midlands (England)","Outside London","G6/G7","15","15","54240","52180"
"In post","2022","Home Office","East Midlands (England)","Outside London","SEO/HEO","60","55","33710","31100"
"In post","2022","Home Office","East of England","Outside London","AA/AO","555","490","21380","21680"
"In post","2022","Home Office","East of England","Outside London","EO","975","875","26720","25310"
"In post","2022","Home Office","East of England","Outside London","G6/G7","55","55","55830","52280"
"In post","2022","Home Office","East of England","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Home Office","East of England","Outside London","SEO/HEO","335","325","33270","31020"
"In post","2022","Home Office","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","London","London","AA/AO","1610","1440","25060","25630"
"In post","2022","Home Office","London","London","EO","4015","3735","29410","28990"
"In post","2022","Home Office","London","London","G6/G7","2780","2720","62250","57740"
"In post","2022","Home Office","London","London","SCS level","260","255","90170","82930"
